disease,gene,score
48,551,1.683
61,551,1.682
9,551,1.666
77,551,1.661
60,551,1.61
33,551,1.61
85,551,1.601
22,551,1.577
52,551,1.536
28,551,1.517
42,551,1.5
36,551,1.483
5,551,1.394
91,551,1.316
18,551,1.304
58,551,1.287
41,551,1.252
66,551,1.238
51,551,1.148
71,551,1.144
59,551,0.92
69,551,0.906
27,551,0.805
63,551,0.608
4,1890,0.844
64,1890,0.673
70,1890,0.603
31,1890,0.542
26,1890,0.52
6,1890,0.513
66,1890,0.51
75,1890,0.502
42,5479,2.445
36,5479,2.357
31,5479,1.987
21,5479,1.973
6,5479,1.785
33,5479,1.698
56,5479,1.597
64,5479,1.545
4,5479,1.511
44,5479,1.478
11,5479,1.464
30,5479,1.423
3,5479,1.42
55,5479,1.408
70,5479,1.393
37,5479,1.381
81,5479,1.378
90,5479,1.345
82,5479,1.329
32,5479,1.32
73,5479,1.293
1,5479,1.264
26,5479,1.221
79,5479,1.191
24,5479,1.143
14,5479,1.12
88,5479,1.099
83,5479,1.071
41,5479,1.067
34,5479,1.043
7,5479,1.036
61,5479,1.019
48,5479,1.017
47,5479,1.016
54,5479,0.922
49,5479,0.903
10,5479,0.901
53,5479,0.822
77,5479,0.811
72,5479,0.809
75,5479,0.796
68,5479,0.785
19,5479,0.784
60,5479,0.757
20,5479,0.699
62,5479,0.676
52,5479,0.668
28,5479,0.648
39,5479,0.62
85,5479,0.603
50,5479,0.586
86,5479,0.584
51,5479,0.536
40,5479,0.505
47,4236,2.851
19,4236,2.791
44,4236,2.462
73,4236,2.299
31,4236,2.294
6,4236,2.258
55,4236,2.172
56,4236,2.153
70,4236,2.11
7,4236,2.085
4,4236,2.071
64,4236,2.018
24,4236,2.003
81,4236,1.996
21,4236,1.984
75,4236,1.946
26,4236,1.926
11,4236,1.896
3,4236,1.886
30,4236,1.884
79,4236,1.87
37,4236,1.828
34,4236,1.78
20,4236,1.779
82,4236,1.757
43,4236,1.742
90,4236,1.691
32,4236,1.683
14,4236,1.66
1,4236,1.657
39,4236,1.656
83,4236,1.653
10,4236,1.642
25,4236,1.604
49,4236,1.595
54,4236,1.594
88,4236,1.573
28,4236,1.472
68,4236,1.464
89,4236,1.444
80,4236,1.408
86,4236,1.403
61,4236,1.336
48,4236,1.334
72,4236,1.329
50,4236,1.278
53,4236,1.216
60,4236,1.176
52,4236,1.103
12,4236,1.097
67,4236,1.087
42,4236,1.054
33,4236,1.052
38,4236,1.036
36,4236,0.95
58,4236,0.922
51,4236,0.904
23,4236,0.899
77,4236,0.84
41,4236,0.835
9,4236,0.835
46,4236,0.788
85,4236,0.751
91,4236,0.74
71,4236,0.724
13,4236,0.633
66,4236,0.581
0,4236,0.516
73,2256,5.0
42,2256,3.082
70,2256,1.596
82,2256,1.414
79,2256,1.404
90,2256,1.362
14,2256,1.341
44,2256,1.304
47,2256,1.296
55,2256,1.289
64,2256,1.244
31,2256,1.212
75,2256,1.14
19,2256,1.136
54,2256,1.109
10,2256,1.1
50,2256,1.094
25,2256,1.076
4,2256,1.06
85,2256,0.994
6,2256,0.98
26,2256,0.947
38,2256,0.938
7,2256,0.935
21,2256,0.915
56,2256,0.897
43,2256,0.839
34,2256,0.825
24,2256,0.817
1,2256,0.738
39,2256,0.708
66,2256,0.705
72,2256,0.685
52,2256,0.676
30,2256,0.666
3,2256,0.663
11,2256,0.656
37,2256,0.627
71,2256,0.625
83,2256,0.621
49,2256,0.593
60,2256,0.513
44,1456,1.252
28,1456,0.982
64,1456,0.973
31,1456,0.92
56,1456,0.913
55,1456,0.881
70,1456,0.88
47,1456,0.874
11,1456,0.826
73,1456,0.801
19,1456,0.784
6,1456,0.764
82,1456,0.742
30,1456,0.736
3,1456,0.733
14,1456,0.722
79,1456,0.72
60,1456,0.701
7,1456,0.677
26,1456,0.639
72,1456,0.638
24,1456,0.614
39,1456,0.592
75,1456,0.573
34,1456,0.557
4,1456,0.51
25,1456,0.506
90,4322,1.702
73,4322,1.606
64,4322,1.388
44,4322,1.281
54,4322,1.203
30,4322,1.136
11,4322,1.135
3,4322,1.133
31,4322,1.062
20,4322,1.053
70,4322,1.032
6,4322,1.014
56,4322,1.004
24,4322,0.982
26,4322,0.981
82,4322,0.931
47,4322,0.896
4,4322,0.894
67,4322,0.854
55,4322,0.816
19,4322,0.815
79,4322,0.809
14,4322,0.8
81,4322,0.755
68,4322,0.732
88,4322,0.73
7,4322,0.683
34,4322,0.671
75,4322,0.671
37,4322,0.628
49,4322,0.6
61,4322,0.58
48,4322,0.578
32,4322,0.535
50,4322,0.501
44,4325,2.528
4,4325,1.275
66,4325,1.155
26,4325,1.147
64,4325,1.106
50,4325,1.093
31,4325,1.086
24,4325,1.074
38,4325,1.038
11,4325,0.999
83,4325,0.981
30,4325,0.963
3,4325,0.96
37,4325,0.936
73,4325,0.93
70,4325,0.925
55,4325,0.92
32,4325,0.897
86,4325,0.884
56,4325,0.877
85,4325,0.876
71,4325,0.855
49,4325,0.766
53,4325,0.744
68,4325,0.744
75,4325,0.741
6,4325,0.648
82,4325,0.626
34,4325,0.622
88,4325,0.616
12,4325,0.614
79,4325,0.591
10,4325,0.591
47,4325,0.59
90,4325,0.575
72,4325,0.549
20,4325,0.533
54,4325,0.525
16,1572,2.343
4,1572,1.725
83,1572,1.53
26,1572,1.451
44,1572,1.396
52,1572,1.353
66,1572,1.329
20,1572,1.318
31,1572,1.311
85,1572,1.285
56,1572,1.247
34,1572,1.212
37,1572,1.193
24,1572,1.175
49,1572,1.167
55,1572,1.156
60,1572,1.156
72,1572,1.153
32,1572,1.149
70,1572,1.136
39,1572,1.102
82,1572,1.062
11,1572,1.057
12,1572,1.024
73,1572,0.986
3,1572,0.978
36,1572,0.968
30,1572,0.967
64,1572,0.945
78,1572,0.93
88,1572,0.911
50,1572,0.852
77,1572,0.844
38,1572,0.79
6,1572,0.79
14,1572,0.757
81,1572,0.681
58,1572,0.665
18,1572,0.653
86,1572,0.634
28,1572,0.606
89,1572,0.591
71,1572,0.585
79,1572,0.573
33,1572,0.544
68,1572,0.516
0,1572,0.5
38,2857,2.095
2,2857,1.972
70,2857,1.786
50,2857,1.767
75,2857,1.756
14,2857,1.581
71,2857,1.555
82,2857,1.498
47,2857,1.234
19,2857,1.204
79,2857,1.198
7,2857,1.098
85,2857,1.083
43,2857,1.062
68,2857,0.98
44,2857,0.879
73,2857,0.876
66,2857,0.841
31,2857,0.748
4,2857,0.711
30,2857,0.705
3,2857,0.702
34,2857,0.699
11,2857,0.696
63,2857,0.694
58,2857,0.657
26,2857,0.645
1,2857,0.581
55,2857,0.547
27,2857,0.542
64,2857,0.539
39,2857,0.506
21,4243,2.147
31,4243,1.757
56,4243,1.66
44,4243,0.99
70,4243,0.951
79,4243,0.902
7,4243,0.732
47,4243,0.701
75,4243,0.555
19,4243,0.555
82,4243,0.555
6,4243,0.546
90,3374,0.752
31,3374,0.57
21,4871,2.848
73,4871,2.832
54,4871,2.716
70,4871,2.651
43,4871,2.622
26,4871,2.542
25,4871,2.504
75,4871,2.499
44,4871,2.476
10,4871,2.466
31,4871,2.453
64,4871,2.437
7,4871,2.422
4,4871,2.413
90,4871,2.36
82,4871,2.348
67,4871,2.327
79,4871,2.312
56,4871,2.309
50,4871,2.278
6,4871,2.267
55,4871,2.264
49,4871,2.259
47,4871,2.222
24,4871,2.204
11,4871,2.195
14,4871,2.191
3,4871,2.171
30,4871,2.167
20,4871,2.149
34,4871,2.138
19,4871,2.133
37,4871,2.096
38,4871,2.09
85,4871,2.075
1,4871,2.043
83,4871,2.034
39,4871,2.032
88,4871,2.021
42,4871,1.985
81,4871,1.945
32,4871,1.93
80,4871,1.844
5,4871,1.829
68,4871,1.82
86,4871,1.798
66,4871,1.781
12,4871,1.669
9,4871,1.651
71,4871,1.636
23,4871,1.613
40,4871,1.611
53,4871,1.6
72,4871,1.566
13,4871,1.54
0,4871,1.532
89,4871,1.528
52,4871,1.45
60,4871,1.42
48,4871,1.355
61,4871,1.354
59,4871,1.346
28,4871,1.242
33,4871,1.219
58,4871,1.102
91,4871,0.934
63,4871,0.926
36,4871,0.881
27,4871,0.858
41,4871,0.83
46,4871,0.728
51,4871,0.722
77,4871,0.706
69,4871,0.681
65,4871,0.627
87,4871,0.626
22,4871,0.561
78,4871,0.511
71,367,2.017
50,367,1.976
26,367,1.837
31,367,1.747
44,367,1.737
70,367,1.703
4,367,1.693
43,367,1.663
73,367,1.636
24,367,1.6
6,367,1.574
56,367,1.566
49,367,1.564
75,367,1.554
38,367,1.546
55,367,1.53
64,367,1.505
37,367,1.445
54,367,1.411
83,367,1.395
11,367,1.389
32,367,1.361
79,367,1.353
81,367,1.344
30,367,1.336
3,367,1.333
68,367,1.332
21,367,1.276
7,367,1.263
20,367,1.237
1,367,1.218
86,367,1.214
82,367,1.21
14,367,1.205
88,367,1.185
34,367,1.181
72,367,1.178
39,367,1.157
25,367,1.147
90,367,1.132
10,367,1.099
65,367,1.098
13,367,1.097
85,367,1.089
47,367,1.036
67,367,1.03
61,367,1.015
48,367,1.013
12,367,0.98
19,367,0.976
60,367,0.968
53,367,0.906
89,367,0.906
0,367,0.867
40,367,0.866
23,367,0.828
80,367,0.822
41,367,0.8
66,367,0.776
28,367,0.743
52,367,0.655
2,367,0.605
63,367,0.585
4,2684,3.337
37,2684,3.217
32,2684,3.092
21,2684,3.015
83,2684,2.918
26,2684,2.878
53,2684,2.752
88,2684,2.542
10,2684,2.475
46,2684,2.449
44,2684,2.442
70,2684,2.438
31,2684,2.422
73,2684,2.405
49,2684,2.385
43,2684,2.34
56,2684,2.249
25,2684,2.246
7,2684,2.241
86,2684,2.227
75,2684,2.224
82,2684,2.166
47,2684,2.142
79,2684,2.139
50,2684,2.116
6,2684,2.102
55,2684,2.095
24,2684,2.079
19,2684,2.041
41,2684,2.038
11,2684,2.016
14,2684,2.01
3,2684,1.995
34,2684,1.988
30,2684,1.988
64,2684,1.976
54,2684,1.955
38,2684,1.905
12,2684,1.885
20,2684,1.851
13,2684,1.85
39,2684,1.845
85,2684,1.826
68,2684,1.821
0,2684,1.76
90,2684,1.748
1,2684,1.746
81,2684,1.716
22,2684,1.656
23,2684,1.632
52,2684,1.581
72,2684,1.539
18,2684,1.494
28,2684,1.467
89,2684,1.46
67,2684,1.458
80,2684,1.448
48,2684,1.4
61,2684,1.396
60,2684,1.354
71,2684,1.291
33,2684,1.289
9,2684,1.278
5,2684,1.264
40,2684,1.258
36,2684,1.24
66,2684,1.22
42,2684,1.139
59,2684,1.107
77,2684,1.057
91,2684,1.027
78,2684,0.889
58,2684,0.873
51,2684,0.853
62,2684,0.505
73,570,3.391
21,570,3.282
4,570,3.28
26,570,3.12
37,570,3.091
44,570,3.062
43,570,3.056
10,570,3.045
31,570,3.025
32,570,2.98
70,570,2.944
55,570,2.917
6,570,2.88
56,570,2.873
25,570,2.863
83,570,2.858
34,570,2.814
88,570,2.791
11,570,2.762
24,570,2.748
7,570,2.743
39,570,2.724
3,570,2.718
30,570,2.716
49,570,2.695
53,570,2.686
20,570,2.686
64,570,2.684
79,570,2.681
82,570,2.673
75,570,2.621
47,570,2.608
54,570,2.582
81,570,2.562
68,570,2.554
19,570,2.494
86,570,2.485
14,570,2.439
50,570,2.421
1,570,2.414
90,570,2.264
12,570,2.188
38,570,2.18
89,570,2.133
80,570,2.104
9,570,2.104
40,570,2.086
46,570,2.06
72,570,2.03
13,570,2.015
5,570,1.999
52,570,1.985
0,570,1.981
67,570,1.973
48,570,1.925
41,570,1.921
61,570,1.921
42,570,1.876
23,570,1.866
28,570,1.829
85,570,1.813
60,570,1.802
33,570,1.791
77,570,1.753
91,570,1.713
36,570,1.686
66,570,1.626
71,570,1.59
51,570,1.527
22,570,1.472
78,570,1.392
69,570,1.249
59,570,1.23
58,570,1.192
63,570,1.054
18,570,0.937
62,570,0.79
8,570,0.741
27,570,0.73
87,570,0.624
2,570,0.613
16,570,0.589
29,570,0.568
65,570,0.562
45,570,0.561
82,2920,2.104
70,2920,1.686
14,2920,1.577
38,2920,0.857
50,2920,0.8
79,2920,0.729
62,2920,0.708
55,2920,0.529
75,2920,0.518
41,2338,5.0
4,2338,5.0
37,2338,5.0
32,2338,5.0
22,2338,3.57
26,2338,3.155
53,2338,3.149
83,2338,3.016
31,2338,2.627
49,2338,2.565
56,2338,2.555
44,2338,2.463
12,2338,2.414
86,2338,2.379
13,2338,2.351
68,2338,2.345
88,2338,2.308
34,2338,2.265
73,2338,2.243
11,2338,2.207
55,2338,2.191
64,2338,2.19
30,2338,2.178
3,2338,2.177
24,2338,2.152
6,2338,2.043
39,2338,1.999
46,2338,1.962
52,2338,1.953
23,2338,1.95
0,2338,1.939
28,2338,1.831
33,2338,1.83
20,2338,1.817
72,2338,1.752
60,2338,1.747
70,2338,1.707
77,2338,1.69
89,2338,1.687
81,2338,1.623
1,2338,1.623
61,2338,1.62
48,2338,1.618
50,2338,1.583
36,2338,1.561
79,2338,1.554
82,2338,1.457
54,2338,1.447
47,2338,1.439
38,2338,1.417
71,2338,1.382
75,2338,1.33
18,2338,1.311
19,2338,1.305
14,2338,1.296
7,2338,1.281
90,2338,1.248
43,2338,1.207
25,2338,1.138
51,2338,1.131
42,2338,1.116
59,2338,1.106
21,2338,1.077
85,2338,1.007
78,2338,0.987
66,2338,0.847
69,2338,0.828
10,2338,0.823
87,2338,0.798
91,2338,0.775
84,2338,0.733
67,2338,0.704
15,2338,0.669
65,2338,0.632
58,2338,0.589
80,2338,0.557
82,4432,1.978
70,4432,1.781
14,4432,1.769
11,4432,1.392
30,4432,1.376
3,4432,1.373
37,4432,1.151
32,4432,1.132
44,4432,1.055
4,4432,1.02
31,4432,1.01
79,4432,0.961
56,4432,0.938
64,4432,0.882
6,4432,0.869
24,4432,0.859
5,4432,0.817
55,4432,0.816
20,4432,0.719
50,4432,0.718
28,4432,0.704
68,4432,0.676
34,4432,0.671
39,4432,0.606
88,4432,0.601
85,4432,0.599
26,4432,0.594
41,4432,0.537
60,4432,0.516
72,4432,0.512
47,4432,0.51
25,3502,1.997
10,3502,1.937
43,3502,1.702
54,3502,1.545
90,3502,1.292
70,3502,1.219
21,3502,1.208
64,3502,1.166
31,3502,1.159
67,3502,1.105
73,3502,1.054
26,3502,1.011
44,3502,0.998
82,3502,0.998
56,3502,0.984
6,3502,0.919
14,3502,0.861
4,3502,0.809
49,3502,0.778
55,3502,0.738
3,3502,0.672
58,3502,0.658
30,3502,0.652
11,3502,0.65
34,3502,0.637
75,3502,0.63
79,3502,0.629
7,3502,0.595
39,3502,0.581
47,3502,0.545
81,3502,0.538
9,3502,0.534
20,3502,0.518
31,5944,2.039
5,5944,2.032
56,5944,1.93
21,5944,1.716
73,5944,1.43
43,5944,1.401
44,5944,1.366
50,5944,1.225
6,5944,1.204
70,5944,1.199
26,5944,1.177
81,5944,1.131
25,5944,1.112
4,5944,0.993
24,5944,0.952
11,5944,0.919
82,5944,0.904
16,5944,0.88
39,5944,0.87
34,5944,0.85
30,5944,0.84
3,5944,0.837
20,5944,0.815
47,5944,0.798
64,5944,0.78
49,5944,0.776
37,5944,0.753
10,5944,0.749
83,5944,0.71
55,5944,0.706
32,5944,0.706
19,5944,0.701
0,5944,0.691
7,5944,0.68
38,5944,0.648
12,5944,0.63
14,5944,0.622
13,5944,0.612
61,5944,0.583
48,5944,0.581
68,5944,0.529
75,5944,0.519
44,3820,1.472
31,3820,1.431
70,3820,1.349
56,3820,1.292
73,3820,1.223
24,3820,1.165
14,3820,1.145
55,3820,1.083
82,3820,1.073
64,3820,1.069
4,3820,0.987
50,3820,0.971
26,3820,0.935
79,3820,0.933
7,3820,0.877
30,3820,0.875
3,3820,0.872
11,3820,0.868
6,3820,0.828
21,3820,0.805
89,3820,0.792
38,3820,0.768
47,3820,0.756
72,3820,0.745
60,3820,0.74
68,3820,0.728
34,3820,0.713
39,3820,0.712
75,3820,0.705
37,3820,0.703
90,3820,0.682
28,3820,0.649
85,3820,0.625
49,3820,0.624
66,3820,0.578
80,3820,0.573
19,3820,0.568
32,3820,0.531
20,3820,0.501
88,3820,0.501
82,6009,1.879
43,6009,1.583
70,6009,1.54
85,6009,1.513
14,6009,1.48
38,6009,1.399
50,6009,1.394
66,6009,1.218
79,6009,1.165
71,6009,1.11
90,6009,1.097
68,6009,1.069
7,6009,1.068
75,6009,0.989
54,6009,0.95
47,6009,0.94
21,6009,0.85
80,6009,0.775
64,6009,0.712
19,6009,0.693
10,6009,0.652
44,6009,0.615
4,6009,0.575
1,6009,0.51
52,868,0.82
55,868,0.789
44,868,0.738
31,868,0.714
34,868,0.704
39,868,0.651
64,868,0.625
4,868,0.549
30,868,0.542
3,868,0.539
56,868,0.521
11,868,0.516
1,31,1.635
2,31,0.971
82,31,0.879
47,31,0.823
66,31,0.792
34,31,0.713
50,31,0.658
39,31,0.632
19,31,0.539
70,207,1.274
4,207,1.22
14,207,1.189
26,207,1.168
82,207,1.15
34,207,1.136
44,207,1.101
55,207,1.043
6,207,1.039
31,207,1.03
83,207,1.009
73,207,0.995
64,207,0.959
30,207,0.907
3,207,0.904
50,207,0.896
11,207,0.881
39,207,0.871
81,207,0.869
56,207,0.837
49,207,0.832
37,207,0.831
32,207,0.819
24,207,0.803
12,207,0.783
38,207,0.751
71,207,0.69
88,207,0.659
68,207,0.633
33,207,0.629
86,207,0.535
7,207,0.519
64,1066,1.299
90,1066,1.274
53,1066,1.067
54,1066,0.974
44,1066,0.937
31,1066,0.875
50,1066,0.847
26,1066,0.836
4,1066,0.8
83,1066,0.796
56,1066,0.729
34,1066,0.697
30,1066,0.676
3,1066,0.673
11,1066,0.65
24,1066,0.62
82,1066,0.587
86,1066,0.568
32,1066,0.558
38,1066,0.555
37,1066,0.538
10,1066,0.538
73,1066,0.533
26,4465,1.692
49,4465,1.423
4,4465,1.369
88,4465,1.34
83,4465,1.256
43,4465,1.215
44,4465,1.201
86,4465,1.142
70,4465,1.094
29,4465,1.042
61,4465,1.029
48,4465,1.027
55,4465,1.026
23,4465,1.013
73,4465,0.977
6,4465,0.968
85,4465,0.931
12,4465,0.922
31,4465,0.915
10,4465,0.906
59,4465,0.885
79,4465,0.856
37,4465,0.828
25,4465,0.817
64,4465,0.814
32,4465,0.807
56,4465,0.806
54,4465,0.793
81,4465,0.786
21,4465,0.771
11,4465,0.753
9,4465,0.752
30,4465,0.739
34,4465,0.736
3,4465,0.736
82,4465,0.67
7,4465,0.666
38,4465,0.647
14,4465,0.622
71,4465,0.62
24,4465,0.592
90,4465,0.581
39,4465,0.563
66,4465,0.53
75,4465,0.51
38,2265,2.448
50,2265,2.263
70,2265,2.179
75,2265,2.149
44,2265,2.071
2,2265,2.017
71,2265,1.984
14,2265,1.984
64,2265,1.973
82,2265,1.877
31,2265,1.847
4,2265,1.836
24,2265,1.829
26,2265,1.817
68,2265,1.789
55,2265,1.784
73,2265,1.766
11,2265,1.75
3,2265,1.737
30,2265,1.721
56,2265,1.707
49,2265,1.701
6,2265,1.647
79,2265,1.623
47,2265,1.602
37,2265,1.565
19,2265,1.549
7,2265,1.492
53,2265,1.433
88,2265,1.425
32,2265,1.388
34,2265,1.387
89,2265,1.385
28,2265,1.362
43,2265,1.349
90,2265,1.313
39,2265,1.268
61,2265,1.26
48,2265,1.258
83,2265,1.232
52,2265,1.214
60,2265,1.193
58,2265,1.189
72,2265,1.185
20,2265,1.184
85,2265,1.183
81,2265,1.162
54,2265,1.146
8,2265,1.073
21,2265,1.03
63,2265,1.025
62,2265,1.003
1,2265,0.966
23,2265,0.943
86,2265,0.929
12,2265,0.83
66,2265,0.722
10,2265,0.681
41,2265,0.672
65,2265,0.664
9,2265,0.647
25,2265,0.639
51,2265,0.592
36,2265,0.587
91,2265,0.557
22,2265,0.538
33,2265,0.524
82,2145,2.43
70,2145,2.287
14,2145,2.266
44,2145,2.201
25,2145,2.184
55,2145,2.071
64,2145,2.042
7,2145,2.005
31,2145,1.959
73,2145,1.853
56,2145,1.817
34,2145,1.811
24,2145,1.804
50,2145,1.797
11,2145,1.774
39,2145,1.766
6,2145,1.74
30,2145,1.726
3,2145,1.725
4,2145,1.666
43,2145,1.63
90,2145,1.61
79,2145,1.603
26,2145,1.56
75,2145,1.539
20,2145,1.51
37,2145,1.507
47,2145,1.505
32,2145,1.5
38,2145,1.465
81,2145,1.461
72,2145,1.431
85,2145,1.42
48,2145,1.414
61,2145,1.411
41,2145,1.4
68,2145,1.397
19,2145,1.393
54,2145,1.388
21,2145,1.34
60,2145,1.296
49,2145,1.265
88,2145,1.206
89,2145,1.095
28,2145,1.068
10,2145,1.067
66,2145,1.063
0,2145,1.02
80,2145,1.0
83,2145,0.991
13,2145,0.987
42,2145,0.968
71,2145,0.937
12,2145,0.863
63,2145,0.861
36,2145,0.826
52,2145,0.818
51,2145,0.805
1,2145,0.778
58,2145,0.664
86,2145,0.593
67,2145,0.511
36,2999,3.798
42,2999,3.26
11,2999,2.897
6,2999,2.882
3,2999,2.83
30,2999,2.827
44,2999,2.69
31,2999,2.617
81,2999,2.585
4,2999,2.549
55,2999,2.545
38,2999,2.52
73,2999,2.469
33,2999,2.433
56,2999,2.425
64,2999,2.392
68,2999,2.378
26,2999,2.359
70,2999,2.344
34,2999,2.328
75,2999,2.309
24,2999,2.302
37,2999,2.3
50,2999,2.268
66,2999,2.256
82,2999,2.22
85,2999,2.218
32,2999,2.208
20,2999,2.115
52,2999,2.114
83,2999,2.082
49,2999,2.062
43,2999,2.042
71,2999,2.039
88,2999,2.037
39,2999,2.006
79,2999,1.986
14,2999,1.92
47,2999,1.898
77,2999,1.888
48,2999,1.886
61,2999,1.886
28,2999,1.876
27,2999,1.868
90,2999,1.866
19,2999,1.853
72,2999,1.77
41,2999,1.751
1,2999,1.745
60,2999,1.735
78,2999,1.696
29,2999,1.688
7,2999,1.684
62,2999,1.667
51,2999,1.65
89,2999,1.65
86,2999,1.647
21,2999,1.63
54,2999,1.609
53,2999,1.539
74,2999,1.535
12,2999,1.471
58,2999,1.401
25,2999,1.349
23,2999,1.252
69,2999,1.25
10,2999,1.21
80,2999,1.178
57,2999,1.171
22,2999,1.159
84,2999,1.103
13,2999,1.097
91,2999,1.083
87,2999,0.993
0,2999,0.968
65,2999,0.959
45,2999,0.951
63,2999,0.901
18,2999,0.841
67,2999,0.801
9,2999,0.799
16,2999,0.781
76,2999,0.698
35,2999,0.582
8,2999,0.58
2,2999,0.576
46,2999,0.568
24,656,2.538
89,656,1.994
31,656,1.635
55,656,1.549
56,656,1.548
6,656,1.488
44,656,1.46
64,656,1.285
81,656,1.248
34,656,1.213
73,656,1.199
30,656,1.162
3,656,1.159
11,656,1.148
39,656,1.123
20,656,0.938
4,656,0.897
72,656,0.882
50,656,0.874
38,656,0.783
37,656,0.687
70,656,0.677
28,656,0.628
32,656,0.61
60,656,0.601
71,656,0.6
26,656,0.564
75,656,0.514
70,1049,1.592
14,1049,1.529
82,1049,1.516
31,1049,1.271
75,1049,1.271
64,1049,1.242
58,1049,1.231
44,1049,1.164
47,1049,1.155
19,1049,1.136
56,1049,1.131
50,1049,1.052
79,1049,0.994
73,1049,0.983
6,1049,0.981
55,1049,0.978
17,1049,0.978
60,1049,0.93
34,1049,0.928
72,1049,0.891
30,1049,0.879
3,1049,0.876
11,1049,0.854
81,1049,0.824
39,1049,0.806
4,1049,0.803
7,1049,0.767
20,1049,0.718
90,1049,0.713
26,1049,0.7
38,1049,0.621
24,1049,0.608
52,1049,0.567
32,1049,0.56
49,1049,0.559
37,1049,0.551
43,1049,0.55
71,1049,0.549
55,236,2.034
44,236,1.771
70,236,0.655
77,236,0.638
7,236,0.583
75,236,0.546
47,236,0.545
51,236,0.511
31,1081,2.078
44,1081,2.074
70,1081,2.047
72,1081,2.035
60,1081,2.016
79,1081,1.983
56,1081,1.9
4,1081,1.889
24,1081,1.843
64,1081,1.83
6,1081,1.753
55,1081,1.74
45,1081,1.684
61,1081,1.682
48,1081,1.68
11,1081,1.665
73,1081,1.597
30,1081,1.589
3,1081,1.586
37,1081,1.583
90,1081,1.578
34,1081,1.561
32,1081,1.546
16,1081,1.536
26,1081,1.523
47,1081,1.506
14,1081,1.499
89,1081,1.482
81,1081,1.452
82,1081,1.442
19,1081,1.423
75,1081,1.407
29,1081,1.403
39,1081,1.374
83,1081,1.356
52,1081,1.333
28,1081,1.332
7,1081,1.324
54,1081,1.323
38,1081,1.282
50,1081,1.274
20,1081,1.268
53,1081,1.215
68,1081,1.159
49,1081,1.141
43,1081,1.125
85,1081,1.075
51,1081,1.047
66,1081,1.041
71,1081,1.017
36,1081,1.0
80,1081,0.978
76,1081,0.896
88,1081,0.879
27,1081,0.872
21,1081,0.857
58,1081,0.847
86,1081,0.819
33,1081,0.819
78,1081,0.804
42,1081,0.79
1,1081,0.757
69,1081,0.73
74,1081,0.692
12,1081,0.618
10,1081,0.603
77,1081,0.505
31,6134,2.252
56,6134,2.163
85,6134,1.643
66,6134,1.55
70,6134,1.494
50,6134,1.446
6,6134,1.339
44,6134,1.304
38,6134,1.301
14,6134,1.271
73,6134,1.262
82,6134,1.23
81,6134,1.162
55,6134,1.113
4,6134,1.101
75,6134,1.07
64,6134,1.035
34,6134,0.984
68,6134,0.974
39,6134,0.959
79,6134,0.951
24,6134,0.926
26,6134,0.882
21,6134,0.87
78,6134,0.868
11,6134,0.839
30,6134,0.814
3,6134,0.811
37,6134,0.809
72,6134,0.786
49,6134,0.777
32,6134,0.741
47,6134,0.731
7,6134,0.665
71,6134,0.659
20,6134,0.646
12,6134,0.61
60,6134,0.602
51,6134,0.597
43,6134,0.583
62,6134,0.578
83,6134,0.566
19,6134,0.555
36,6134,0.519
80,6134,0.517
76,6134,0.509
4,4520,2.484
37,4520,2.401
32,4520,2.376
44,4520,2.245
53,4520,2.208
26,4520,2.039
83,4520,1.98
31,4520,1.942
77,4520,1.901
55,4520,1.858
24,4520,1.84
56,4520,1.815
11,4520,1.761
30,4520,1.757
3,4520,1.756
73,4520,1.699
64,4520,1.652
49,4520,1.62
60,4520,1.586
34,4520,1.566
72,4520,1.562
68,4520,1.502
6,4520,1.439
86,4520,1.434
88,4520,1.429
70,4520,1.425
41,4520,1.424
85,4520,1.417
52,4520,1.415
66,4520,1.395
89,4520,1.384
36,4520,1.331
39,4520,1.301
20,4520,1.281
16,4520,1.27
23,4520,1.269
12,4520,1.21
82,4520,1.209
50,4520,1.177
46,4520,1.138
14,4520,1.128
33,4520,1.084
81,4520,1.079
28,4520,1.043
61,4520,1.004
48,4520,1.002
47,4520,0.991
79,4520,0.983
38,4520,0.92
90,4520,0.843
21,4520,0.833
54,4520,0.811
43,4520,0.811
19,4520,0.785
7,4520,0.765
71,4520,0.761
13,4520,0.716
78,4520,0.674
42,4520,0.63
10,4520,0.612
51,4520,0.599
69,4520,0.591
0,4520,0.56
58,4520,0.552
75,4520,0.543
18,4520,0.54
27,4520,0.527
80,5558,1.214
10,5558,1.054
79,5558,0.826
70,5558,0.698
82,5558,0.675
62,5558,0.595
44,5558,0.582
6,5558,0.574
16,5239,1.359
44,5239,1.074
4,5239,0.889
24,5239,0.887
83,5239,0.659
26,5239,0.628
85,5239,0.575
38,5239,0.565
72,5239,0.536
44,2854,1.146
4,2854,1.067
31,2854,1.059
64,2854,1.054
53,2854,1.034
32,2854,0.986
37,2854,0.939
52,2854,0.849
56,2854,0.842
6,2854,0.832
55,2854,0.781
20,2854,0.673
11,2854,0.673
23,2854,0.625
26,2854,0.623
24,2854,0.603
30,2854,0.572
3,2854,0.568
61,2854,0.556
73,2854,0.555
48,2854,0.554
21,1706,1.28
10,1706,1.253
70,1706,1.165
85,1706,1.099
79,1706,1.049
46,1706,0.984
43,1706,0.975
4,1706,0.941
25,1706,0.907
