disease,gene,score
43,2079,0.977
80,2079,0.908
68,2079,0.893
36,2079,0.873
19,2079,0.864
12,2079,0.854
81,2079,0.83
21,2079,0.804
28,2079,0.787
61,2079,0.776
48,2079,0.774
0,2079,0.761
13,2079,0.721
75,2079,0.721
72,2079,0.646
86,2079,0.616
77,2079,0.581
90,2079,0.561
60,2079,0.559
10,2079,0.538
51,2079,0.535
82,2373,2.417
70,2373,1.409
38,2373,1.236
31,2373,1.231
44,2373,1.226
50,2373,1.194
14,2373,1.168
66,2373,1.086
85,2373,1.083
10,2373,1.059
64,2373,1.046
11,2373,1.034
30,2373,1.021
3,2373,1.018
21,2373,1.012
73,2373,1.003
79,2373,0.961
26,2373,0.956
56,2373,0.956
6,2373,0.939
4,2373,0.901
55,2373,0.864
24,2373,0.863
37,2373,0.845
71,2373,0.814
49,2373,0.796
43,2373,0.767
32,2373,0.76
75,2373,0.758
90,2373,0.715
88,2373,0.699
20,2373,0.677
61,2373,0.65
48,2373,0.648
68,2373,0.645
47,2373,0.609
54,2373,0.529
76,947,5.0
31,947,2.577
56,947,2.449
66,947,1.604
71,947,1.569
85,947,1.489
47,947,1.364
75,947,1.217
50,947,1.173
28,947,1.166
44,947,1.146
79,947,1.121
70,947,1.115
55,947,1.096
19,947,1.073
43,947,1.059
38,947,1.049
68,947,0.801
24,947,0.787
82,947,0.783
14,947,0.745
73,947,0.63
11,947,0.578
17,947,0.552
4,947,0.507
61,947,0.501
82,881,0.836
38,881,0.516
50,881,0.501
55,2347,2.608
82,2347,2.327
70,2347,2.271
14,2347,2.218
7,2347,2.124
64,2347,1.985
44,2347,1.895
90,2347,1.793
47,2347,1.669
31,2347,1.647
50,2347,1.636
79,2347,1.583
54,2347,1.58
6,2347,1.563
4,2347,1.55
73,2347,1.492
24,2347,1.477
11,2347,1.466
3,2347,1.464
30,2347,1.463
37,2347,1.439
26,2347,1.43
56,2347,1.428
19,2347,1.405
32,2347,1.387
34,2347,1.348
75,2347,1.331
71,2347,1.297
38,2347,1.29
39,2347,1.232
49,2347,1.219
72,2347,1.188
68,2347,1.156
43,2347,1.152
60,2347,1.132
81,2347,1.127
88,2347,1.126
80,2347,1.061
83,2347,1.039
61,2347,1.024
48,2347,1.022
85,2347,0.995
20,2347,0.989
12,2347,0.961
21,2347,0.793
25,2347,0.775
1,2347,0.731
86,2347,0.728
89,2347,0.715
52,2347,0.711
67,2347,0.695
36,2347,0.577
10,2347,0.556
23,2347,0.555
66,2347,0.549
41,2347,0.531
1,2702,3.167
44,2702,2.804
7,2702,2.652
31,2702,2.617
70,2702,2.586
47,2702,2.53
73,2702,2.523
79,2702,2.514
55,2702,2.462
19,2702,2.418
56,2702,2.382
64,2702,2.375
6,2702,2.365
20,2702,2.362
82,2702,2.356
24,2702,2.343
75,2702,2.336
25,2702,2.265
21,2702,2.232
14,2702,2.186
11,2702,2.179
90,2702,2.167
26,2702,2.163
3,2702,2.143
30,2702,2.13
34,2702,2.126
4,2702,2.085
72,2702,2.084
39,2702,2.019
81,2702,1.974
54,2702,1.966
50,2702,1.956
49,2702,1.929
10,2702,1.929
80,2702,1.911
43,2702,1.893
42,2702,1.856
60,2702,1.831
88,2702,1.802
28,2702,1.8
89,2702,1.734
37,2702,1.73
52,2702,1.685
48,2702,1.672
61,2702,1.669
5,2702,1.659
38,2702,1.643
67,2702,1.636
40,2702,1.634
68,2702,1.632
83,2702,1.55
32,2702,1.533
36,2702,1.279
33,2702,1.272
86,2702,1.255
0,2702,1.216
13,2702,1.192
85,2702,1.142
77,2702,1.131
87,2702,1.092
91,2702,1.083
12,2702,1.077
62,2702,1.066
71,2702,1.055
51,2702,1.039
58,2702,0.951
53,2702,0.889
23,2702,0.873
29,2702,0.848
66,2702,0.824
78,2702,0.741
41,2702,0.702
69,2702,0.66
9,2702,0.631
46,2702,0.598
79,546,0.623
44,546,0.572
85,546,0.565
88,516,1.368
23,516,1.036
26,516,1.004
49,516,0.986
4,516,0.982
15,516,0.979
37,516,0.914
66,516,0.865
32,516,0.818
2,516,0.77
12,516,0.733
44,516,0.718
64,516,0.659
6,516,0.645
85,516,0.605
54,516,0.597
77,516,0.527
52,1794,2.257
31,1794,2.209
44,1794,2.121
56,1794,2.109
64,1794,2.098
24,1794,1.909
11,1794,1.855
6,1794,1.848
30,1794,1.829
3,1794,1.828
55,1794,1.821
4,1794,1.674
20,1794,1.591
34,1794,1.587
73,1794,1.566
28,1794,1.536
37,1794,1.533
60,1794,1.532
81,1794,1.518
72,1794,1.491
39,1794,1.487
26,1794,1.485
32,1794,1.433
68,1794,1.292
49,1794,1.239
88,1794,1.205
83,1794,1.2
89,1794,1.162
33,1794,1.09
70,1794,1.077
61,1794,1.022
48,1794,1.02
36,1794,0.999
82,1794,0.982
12,1794,0.924
90,1794,0.912
86,1794,0.905
14,1794,0.794
62,1794,0.765
51,1794,0.755
54,1794,0.748
53,1794,0.719
41,1794,0.658
79,1794,0.657
75,1794,0.632
1,1794,0.611
50,1794,0.575
19,1794,0.548
47,1794,0.547
77,1794,0.518
31,1238,0.614
56,1238,0.575
82,592,2.923
14,592,2.877
70,592,2.815
10,592,2.732
7,592,2.506
79,592,2.35
47,592,2.347
19,592,1.932
25,592,1.904
75,592,1.841
21,592,1.813
1,592,1.707
44,592,1.435
90,592,1.398
72,592,1.378
80,592,1.323
34,592,1.308
31,592,1.298
55,592,1.292
50,592,1.27
39,592,1.27
60,592,1.242
64,592,1.219
24,592,1.151
6,592,1.135
38,592,1.126
54,592,1.096
56,592,1.074
43,592,1.059
26,592,0.973
91,592,0.927
11,592,0.878
3,592,0.876
30,592,0.871
68,592,0.856
67,592,0.84
73,592,0.799
81,592,0.779
85,592,0.772
49,592,0.683
4,592,0.613
66,592,0.595
16,592,0.534
40,592,0.501
11,2365,3.253
30,2365,3.237
3,2365,3.237
44,2365,3.203
31,2365,3.188
56,2365,3.044
55,2365,2.923
6,2365,2.894
4,2365,2.882
24,2365,2.842
73,2365,2.822
64,2365,2.82
20,2365,2.706
36,2365,2.662
37,2365,2.631
26,2365,2.622
32,2365,2.572
34,2365,2.536
38,2365,2.529
68,2365,2.517
81,2365,2.486
50,2365,2.476
52,2365,2.389
70,2365,2.384
72,2365,2.356
39,2365,2.347
49,2365,2.318
60,2365,2.313
75,2365,2.303
88,2365,2.303
83,2365,2.296
85,2365,2.252
19,2365,2.21
71,2365,2.208
48,2365,2.199
61,2365,2.197
47,2365,2.194
89,2365,2.188
66,2365,2.172
42,2365,2.17
33,2365,2.149
28,2365,2.133
82,2365,2.121
43,2365,2.065
77,2365,1.993
51,2365,1.94
14,2365,1.918
1,2365,1.899
76,2365,1.895
79,2365,1.872
58,2365,1.867
86,2365,1.866
90,2365,1.787
41,2365,1.774
53,2365,1.773
62,2365,1.763
12,2365,1.725
7,2365,1.721
54,2365,1.664
78,2365,1.601
91,2365,1.547
21,2365,1.512
16,2365,1.502
10,2365,1.459
27,2365,1.436
13,2365,1.43
23,2365,1.429
65,2365,1.412
2,2365,1.376
0,2365,1.363
87,2365,1.339
22,2365,1.292
25,2365,1.265
80,2365,1.246
69,2365,1.045
15,2365,1.002
74,2365,0.988
63,2365,0.971
8,2365,0.859
67,2365,0.844
29,2365,0.812
9,2365,0.782
46,2365,0.699
45,2365,0.689
84,2365,0.681
18,2365,0.654
57,2365,0.635
5,2365,0.509
17,2365,0.501
21,1907,1.425
1,1907,1.093
44,1907,0.948
70,1907,0.688
82,1907,0.623
31,1907,0.604
47,1907,0.534
55,1907,0.528
16,1907,0.523
6,1745,2.13
1,1745,2.07
81,1745,2.002
58,1745,1.945
17,1745,1.866
44,1745,1.857
10,1745,1.753
31,1745,1.666
55,1745,1.653
24,1745,1.607
73,1745,1.542
4,1745,1.497
56,1745,1.488
20,1745,1.461
64,1745,1.458
50,1745,1.427
70,1745,1.408
11,1745,1.393
3,1745,1.361
30,1745,1.36
26,1745,1.31
89,1745,1.29
9,1745,1.276
71,1745,1.261
85,1745,1.193
83,1745,1.172
75,1745,1.148
38,1745,1.141
82,1745,1.14
42,1745,1.128
79,1745,1.117
34,1745,1.096
15,1745,1.067
43,1745,1.065
47,1745,1.061
25,1745,1.06
37,1745,1.047
7,1745,1.027
51,1745,1.02
72,1745,1.007
60,1745,1.006
32,1745,0.992
19,1745,0.986
52,1745,0.983
14,1745,0.977
86,1745,0.969
61,1745,0.94
48,1745,0.938
66,1745,0.932
68,1745,0.928
76,1745,0.915
49,1745,0.914
39,1745,0.897
28,1745,0.824
57,1745,0.803
90,1745,0.714
65,1745,0.683
77,1745,0.655
54,1745,0.604
88,1745,0.594
33,1745,0.581
21,1745,0.538
75,1493,1.744
70,1493,1.604
43,1493,1.579
21,1493,1.519
7,1493,1.512
79,1493,1.502
19,1493,1.485
47,1493,1.46
50,1493,1.407
38,1493,1.32
44,1493,1.306
82,1493,1.268
14,1493,1.21
4,1493,1.193
55,1493,1.169
73,1493,1.14
85,1493,1.107
25,1493,1.097
31,1493,1.073
68,1493,1.058
26,1493,1.015
10,1493,1.007
6,1493,1.004
5,1493,0.979
56,1493,0.978
64,1493,0.977
71,1493,0.945
66,1493,0.866
1,1493,0.861
86,1493,0.845
83,1493,0.824
11,1493,0.819
34,1493,0.812
30,1493,0.812
3,1493,0.809
54,1493,0.802
24,1493,0.789
20,1493,0.743
42,1493,0.726
81,1493,0.698
72,1493,0.642
37,1493,0.64
39,1493,0.633
32,1493,0.616
9,1493,0.581
88,1493,0.519
55,2465,2.346
21,2465,2.079
70,2465,1.975
44,2465,1.939
82,2465,1.914
73,2465,1.844
75,2465,1.809
1,2465,1.791
43,2465,1.781
79,2465,1.758
6,2465,1.754
30,2465,1.692
3,2465,1.689
11,2465,1.689
25,2465,1.673
38,2465,1.664
50,2465,1.6
31,2465,1.598
14,2465,1.578
81,2465,1.524
68,2465,1.5
4,2465,1.394
29,2465,1.394
56,2465,1.388
64,2465,1.361
71,2465,1.344
85,2465,1.321
26,2465,1.306
72,2465,1.292
20,2465,1.277
47,2465,1.262
34,2465,1.249
10,2465,1.207
24,2465,1.201
7,2465,1.177
19,2465,1.127
39,2465,1.103
88,2465,1.092
49,2465,1.075
60,2465,1.07
52,2465,1.041
37,2465,1.038
76,2465,1.026
5,2465,1.012
51,2465,0.979
42,2465,0.948
32,2465,0.942
66,2465,0.912
12,2465,0.838
0,2465,0.834
83,2465,0.807
89,2465,0.779
90,2465,0.776
36,2465,0.774
13,2465,0.754
28,2465,0.721
54,2465,0.653
61,2465,0.52
48,2465,0.518
34,278,1.911
44,278,1.814
31,278,1.648
24,278,1.597
78,278,1.586
36,278,1.571
4,278,1.564
73,278,1.552
39,278,1.54
55,278,1.534
89,278,1.514
11,278,1.483
66,278,1.459
56,278,1.428
26,278,1.404
3,278,1.384
60,278,1.381
68,278,1.373
72,278,1.333
30,278,1.323
64,278,1.321
52,278,1.316
37,278,1.287
6,278,1.282
32,278,1.229
33,278,1.14
77,278,1.131
49,278,1.13
85,278,1.112
83,278,1.067
20,278,1.059
62,278,1.02
12,278,1.005
48,278,0.961
82,278,0.961
61,278,0.944
42,278,0.938
70,278,0.905
88,278,0.849
51,278,0.822
50,278,0.802
28,278,0.8
23,278,0.773
69,278,0.772
81,278,0.725
58,278,0.661
86,278,0.651
84,278,0.65
53,278,0.603
38,278,0.599
91,278,0.585
41,278,0.583
43,278,0.545
13,278,0.544
21,278,0.538
54,278,0.52
87,278,0.51
31,891,1.71
70,891,1.672
58,891,1.638
14,891,1.638
64,891,1.517
56,891,1.489
6,891,1.488
82,891,1.486
44,891,1.446
75,891,1.361
81,891,1.234
33,891,1.223
90,891,1.201
47,891,1.185
79,891,1.178
4,891,1.174
55,891,1.156
50,891,1.156
34,891,1.155
19,891,1.145
68,891,1.12
26,891,1.114
17,891,1.093
39,891,1.071
73,891,1.048
24,891,1.016
11,891,0.994
20,891,0.991
38,891,0.941
30,891,0.9
3,891,0.897
49,891,0.881
21,891,0.862
71,891,0.86
72,891,0.851
37,891,0.843
15,891,0.842
51,891,0.841
32,891,0.839
60,891,0.83
9,891,0.825
28,891,0.816
76,891,0.795
61,891,0.795
48,891,0.793
83,891,0.777
54,891,0.745
7,891,0.715
52,891,0.676
12,891,0.639
89,891,0.633
10,891,0.622
23,891,0.605
88,891,0.551
18,891,0.55
66,891,0.528
36,891,0.523
70,2745,3.006
75,2745,2.91
14,2745,2.783
82,2745,2.735
44,2745,2.689
50,2745,2.633
64,2745,2.627
31,2745,2.594
26,2745,2.582
38,2745,2.562
49,2745,2.546
55,2745,2.505
7,2745,2.467
73,2745,2.422
6,2745,2.416
11,2745,2.415
56,2745,2.402
79,2745,2.398
4,2745,2.388
3,2745,2.376
30,2745,2.374
24,2745,2.334
88,2745,2.333
47,2745,2.324
19,2745,2.269
71,2745,2.264
90,2745,2.252
54,2745,2.24
68,2745,2.218
34,2745,2.087
20,2745,2.072
37,2745,2.053
81,2745,2.002
1,2745,1.968
39,2745,1.95
72,2745,1.939
32,2745,1.929
83,2745,1.905
60,2745,1.884
21,2745,1.871
43,2745,1.849
80,2745,1.8
10,2745,1.797
61,2745,1.702
48,2745,1.7
28,2745,1.678
89,2745,1.662
85,2745,1.632
52,2745,1.627
86,2745,1.612
23,2745,1.492
12,2745,1.482
25,2745,1.389
67,2745,1.375
41,2745,1.335
91,2745,1.303
36,2745,1.286
65,2745,1.267
8,2745,1.267
5,2745,1.234
66,2745,1.2
58,2745,1.19
63,2745,1.165
29,2745,1.152
33,2745,1.124
51,2745,1.119
0,2745,1.115
13,2745,1.111
53,2745,1.086
42,2745,1.031
9,2745,1.014
62,2745,0.98
17,2745,0.953
2,2745,0.932
16,2745,0.884
77,2745,0.801
76,2745,0.719
69,2745,0.642
15,2745,0.598
74,2745,0.587
22,2745,0.584
18,2745,0.525
11,494,2.653
30,494,2.629
3,494,2.628
42,494,2.553
73,494,2.434
55,494,2.423
44,494,2.417
68,494,1.92
53,494,1.801
4,494,1.767
90,494,1.76
20,494,1.713
31,494,1.654
56,494,1.584
24,494,1.572
64,494,1.531
32,494,1.528
37,494,1.495
26,494,1.362
83,494,1.337
86,494,1.151
34,494,1.111
6,494,1.06
49,494,0.998
52,494,0.969
39,494,0.942
36,494,0.922
28,494,0.918
70,494,0.887
61,494,0.859
48,494,0.857
69,494,0.828
54,494,0.799
72,494,0.761
50,494,0.756
60,494,0.755
89,494,0.708
88,494,0.703
67,494,0.68
14,494,0.659
82,494,0.641
47,494,0.594
81,494,0.53
79,494,0.521
55,1955,2.416
70,1955,1.159
14,1955,0.932
50,1955,0.762
44,1955,0.677
82,1955,0.646
38,1955,0.628
85,1955,0.578
64,746,2.167
44,746,2.099
31,746,1.976
61,746,1.955
48,746,1.953
6,746,1.873
91,746,1.861
56,746,1.802
24,746,1.796
34,746,1.74
73,746,1.735
39,746,1.706
55,746,1.64
11,746,1.629
81,746,1.628
30,746,1.621
3,746,1.618
36,746,1.537
4,746,1.526
20,746,1.509
19,746,1.497
47,746,1.456
78,746,1.39
90,746,1.359
26,746,1.357
52,746,1.357
75,746,1.327
28,746,1.283
70,746,1.223
37,746,1.189
82,746,1.137
54,746,1.134
88,746,1.129
33,746,1.114
42,746,1.11
89,746,1.11
29,746,1.09
83,746,1.083
49,746,1.074
72,746,1.06
32,746,1.06
79,746,1.05
7,746,1.05
68,746,1.05
60,746,0.979
14,746,0.882
1,746,0.767
77,746,0.729
50,746,0.666
58,746,0.609
21,746,0.584
12,746,0.562
10,746,0.549
73,343,3.327
26,343,3.313
90,343,3.18
4,343,3.17
83,343,3.091
31,343,3.042
49,343,2.994
56,343,2.973
43,343,2.947
88,343,2.904
34,343,2.893
39,343,2.85
44,343,2.837
70,343,2.792
86,343,2.768
12,343,2.76
24,343,2.7
6,343,2.651
25,343,2.647
20,343,2.632
11,343,2.63
37,343,2.624
30,343,2.617
3,343,2.616
21,343,2.598
64,343,2.595
55,343,2.592
32,343,2.577
54,343,2.57
10,343,2.502
13,343,2.451
68,343,2.374
81,343,2.335
7,343,2.272
79,343,2.267
0,343,2.265
9,343,2.261
47,343,2.183
53,343,2.153
82,343,2.152
23,343,2.106
89,343,2.088
22,343,2.063
14,343,2.016
75,343,1.986
19,343,1.964
67,343,1.951
48,343,1.939
61,343,1.926
72,343,1.855
60,343,1.813
1,343,1.794
50,343,1.768
40,343,1.711
28,343,1.673
42,343,1.643
52,343,1.628
91,343,1.624
38,343,1.598
77,343,1.577
33,343,1.562
36,343,1.493
80,343,1.482
59,343,1.476
51,343,1.374
41,343,1.32
5,343,1.286
69,343,1.196
85,343,1.139
27,343,1.038
58,343,0.872
46,343,0.858
18,343,0.852
71,343,0.829
66,343,0.773
87,343,0.633
29,343,0.512
44,2626,1.117
55,2626,1.081
16,2626,0.945
70,2626,0.918
82,2626,0.895
64,2626,0.823
31,2626,0.819
7,2626,0.806
73,2626,0.801
4,2626,0.796
14,2626,0.789
34,2626,0.773
39,2626,0.741
50,2626,0.725
19,2626,0.698
47,2626,0.645
26,2626,0.643
90,2626,0.636
72,2626,0.601
6,2626,0.582
56,2626,0.567
12,2626,0.563
24,2626,0.55
79,2626,0.534
60,2626,0.53
61,2626,0.528
38,2626,0.527
48,2626,0.526
83,2626,0.502
44,629,0.882
50,629,0.857
56,629,0.813
31,629,0.81
70,629,0.777
64,629,0.752
55,629,0.724
39,629,0.724
73,629,0.692
34,629,0.683
26,629,0.661
49,629,0.638
91,629,0.584
38,629,0.563
4,629,0.555
4,2183,2.039
44,2183,2.019
31,2183,1.926
26,2183,1.853
37,2183,1.807
65,2183,1.776
56,2183,1.772
64,2183,1.772
32,2183,1.756
24,2183,1.694
55,2183,1.692
11,2183,1.655
6,2183,1.638
34,2183,1.636
73,2183,1.635
3,2183,1.631
30,2183,1.629
85,2183,1.628
70,2183,1.593
83,2183,1.586
38,2183,1.58
49,2183,1.553
50,2183,1.534
71,2183,1.531
20,2183,1.498
88,2183,1.487
39,2183,1.476
53,2183,1.447
66,2183,1.438
68,2183,1.398
81,2183,1.334
82,2183,1.323
77,2183,1.31
72,2183,1.271
15,2183,1.265
60,2183,1.242
14,2183,1.24
12,2183,1.186
52,2183,1.164
28,2183,1.163
61,2183,1.131
48,2183,1.129
86,2183,1.101
47,2183,1.073
79,2183,1.049
7,2183,1.044
36,2183,1.041
17,2183,1.035
25,2183,1.025
58,2183,0.943
10,2183,0.937
43,2183,0.934
21,2183,0.932
89,2183,0.911
27,2183,0.908
54,2183,0.898
90,2183,0.887
33,2183,0.851
41,2183,0.844
23,2183,0.83
75,2183,0.805
16,2183,0.795
13,2183,0.766
19,2183,0.761
2,2183,0.655
0,2183,0.645
80,2183,0.598
42,2183,0.581
69,2183,0.566
35,2183,0.556
59,2183,0.543
1,2183,0.529
55,774,2.398
31,774,2.026
44,774,2.025
56,774,1.894
24,774,1.856
6,774,1.785
4,774,1.715
37,774,1.606
64,774,1.596
26,774,1.555
32,774,1.522
73,774,1.509
60,774,1.462
11,774,1.44
30,774,1.43
3,774,1.427
72,774,1.421
81,774,1.421
52,774,1.4
50,774,1.367
83,774,1.358
49,774,1.353
28,774,1.262
20,774,1.212
34,774,1.21
89,774,1.178
39,774,1.137
88,774,1.133
53,774,1.101
86,774,1.085
70,774,1.072
68,774,1.035
69,774,0.997
79,774,0.917
61,774,0.915
48,774,0.913
36,774,0.897
12,774,0.847
14,774,0.836
8,774,0.809
43,774,0.781
38,774,0.77
80,774,0.762
82,774,0.751
7,774,0.728
47,774,0.716
85,774,0.715
62,774,0.692
19,774,0.677
75,774,0.652
90,774,0.628
41,774,0.614
23,774,0.557
82,775,1.82
55,775,1.804
44,775,1.803
26,775,1.599
4,775,1.596
88,775,1.537
70,775,1.491
31,775,1.453
37,775,1.436
49,775,1.38
56,775,1.378
14,775,1.373
73,775,1.361
34,775,1.291
32,775,1.283
83,775,1.28
6,775,1.279
50,775,1.248
11,775,1.238
3,775,1.236
64,775,1.236
68,775,1.226
79,775,1.219
30,775,1.205
39,775,1.158
61,775,1.149
48,775,1.147
12,775,1.121
24,775,1.098
52,775,1.088
38,775,1.04
86,775,0.935
7,775,0.906
23,775,0.906
71,775,0.88
20,775,0.866
28,775,0.851
47,775,0.841
72,775,0.784
65,775,0.748
53,775,0.731
78,775,0.713
19,775,0.69
89,775,0.688
75,775,0.686
54,775,0.656
1,775,0.637
60,775,0.632
22,775,0.622
81,775,0.574
20,2415,0.909
89,2415,0.837
4,2415,0.811
73,2415,0.8
31,2415,0.798
56,2415,0.786
18,2415,0.755
34,2415,0.713
85,2415,0.697
6,2415,0.674
55,2415,0.661
50,2415,0.656
24,2415,0.652
26,2415,0.643
64,2415,0.629
44,2415,0.602
39,2415,0.591
83,2415,0.587
70,2415,0.555
44,1378,1.954
64,1378,1.624
31,1378,1.618
77,1378,1.617
4,1378,1.577
6,1378,1.52
3,1378,1.475
30,1378,1.473
56,1378,1.473
11,1378,1.458
55,1378,1.441
24,1378,1.408
73,1378,1.407
26,1378,1.406
37,1378,1.369
53,1378,1.337
83,1378,1.324
32,1378,1.293
50,1378,1.24
68,1378,1.219
81,1378,1.202
15,1378,1.112
17,1378,1.106
71,1378,1.105
20,1378,1.094
34,1378,1.081
70,1378,1.075
49,1378,1.022
54,1378,0.994
86,1378,0.986
85,1378,0.976
58,1378,0.967
66,1378,0.942
39,1378,0.937
38,1378,0.926
28,1378,0.848
14,1378,0.813
90,1378,0.777
7,1378,0.763
52,1378,0.741
82,1378,0.734
89,1378,0.727
23,1378,0.713
47,1378,0.704
41,1378,0.687
43,1378,0.685
72,1378,0.679
16,1378,0.663
61,1378,0.651
48,1378,0.649
75,1378,0.603
88,1378,0.593
60,1378,0.52
31,2250,1.892
85,2250,1.849
56,2250,1.812
66,2250,1.73
6,2250,1.547
44,2250,1.476
38,2250,1.469
71,2250,1.459
50,2250,1.446
73,2250,1.44
75,2250,1.396
4,2250,1.246
64,2250,1.232
24,2250,1.216
70,2250,1.203
55,2250,1.173
81,2250,1.16
26,2250,1.154
43,2250,1.126
11,2250,1.126
34,2250,1.12
37,2250,1.103
30,2250,1.082
3,2250,1.079
79,2250,0.976
39,2250,0.948
49,2250,0.933
82,2250,0.93
32,2250,0.914
20,2250,0.898
68,2250,0.855
88,2250,0.832
48,2250,0.787
83,2250,0.778
14,2250,0.776
72,2250,0.719
61,2250,0.715
89,2250,0.688
28,2250,0.669
51,2250,0.654
21,2250,0.641
54,2250,0.607
47,2250,0.591
90,2250,0.564
12,2250,0.52
0,2574,2.736
13,2574,2.681
26,2574,2.275
4,2574,2.056
83,2574,1.86
37,2574,1.804
32,2574,1.799
25,2574,1.714
22,2574,1.696
80,2574,1.668
88,2574,1.636
31,2574,1.618
73,2574,1.55
56,2574,1.534
43,2574,1.489
49,2574,1.471
86,2574,1.47
44,2574,1.444
53,2574,1.44
64,2574,1.425
79,2574,1.411
34,2574,1.335
10,2574,1.322
20,2574,1.299
70,2574,1.299
54,2574,1.293
24,2574,1.278
39,2574,1.272
12,2574,1.224
68,2574,1.145
6,2574,1.091
67,2574,1.086
30,2574,1.055
3,2574,1.052
11,2574,1.047
55,2574,0.971
72,2574,0.964
89,2574,0.955
21,2574,0.849
90,2574,0.841
23,2574,0.803
75,2574,0.794
48,2574,0.763
81,2574,0.743
61,2574,0.739
50,2574,0.682
85,2574,0.657
82,2574,0.637
47,2574,0.621
60,2574,0.618
42,2574,0.582
14,2574,0.544
38,2574,0.537
9,2574,0.509
7,2574,0.504
1,2574,0.502
44,697,2.156
55,697,1.941
31,697,1.82
73,697,1.799
64,697,1.709
6,697,1.695
47,697,1.674
56,697,1.662
19,697,1.662
70,697,1.656
4,697,1.639
24,697,1.619
79,697,1.595
34,697,1.578
26,697,1.561
1,697,1.535
82,697,1.514
11,697,1.486
30,697,1.465
3,697,1.462
75,697,1.456
42,697,1.44
72,697,1.435
37,697,1.401
60,697,1.396
81,697,1.362
68,697,1.348
14,697,1.336
7,697,1.335
83,697,1.316
49,697,1.311
32,697,1.306
88,697,1.304
20,697,1.296
39,697,1.279
36,697,1.268
50,697,1.252
27,697,1.149
86,697,1.129
29,697,1.128
38,697,1.088
48,697,1.063
61,697,1.052
21,697,1.023
28,697,0.998
89,697,0.986
90,697,0.978
52,697,0.961
58,697,0.926
33,697,0.901
77,697,0.84
35,697,0.831
85,697,0.823
51,697,0.808
54,697,0.79
80,697,0.773
43,697,0.764
66,697,0.732
10,697,0.727
41,697,0.725
53,697,0.716
71,697,0.686
9,697,0.684
25,697,0.682
12,697,0.612
69,697,0.551
79,1011,2.991
47,1011,2.3
70,1011,2.29
7,1011,2.27
19,1011,2.142
82,1011,2.14
14,1011,2.08
1,1011,1.916
75,1011,1.849
44,1011,1.807
76,1011,1.771
45,1011,1.66
24,1011,1.633
58,1011,1.608
31,1011,1.577
29,1011,1.534
6,1011,1.521
78,1011,1.454
56,1011,1.414
27,1011,1.396
55,1011,1.395
21,1011,1.391
80,1011,1.385
64,1011,1.371
73,1011,1.354
90,1011,1.305
4,1011,1.287
72,1011,1.276
57,1011,1.271
34,1011,1.263
81,1011,1.261
50,1011,1.247
26,1011,1.24
60,1011,1.158
66,1011,1.151
89,1011,1.112
39,1011,1.1
11,1011,1.092
3,1011,1.082
30,1011,1.072
42,1011,1.07
69,1011,1.053
85,1011,1.05
20,1011,1.044
25,1011,1.032
10,1011,1.02
37,1011,1.017
49,1011,0.984
43,1011,0.952
54,1011,0.934
91,1011,0.928
32,1011,0.899
28,1011,0.88
38,1011,0.863
71,1011,0.857
61,1011,0.832
48,1011,0.83
52,1011,0.726
88,1011,0.667
68,1011,0.647
83,1011,0.591
12,1011,0.586
62,1011,0.585
17,1011,0.578
53,1011,0.511
55,14,1.075
38,14,0.825
44,14,0.765
82,14,0.66
70,14,0.612
71,14,0.584
31,14,0.579
43,2338,1.586
38,2338,0.778
70,2338,0.756
50,2338,0.731
75,2338,0.707
78,2338,0.683
68,2338,0.623
2,2338,0.572
82,1112,2.034
70,1112,2.033
14,1112,1.92
64,1112,1.442
47,1112,1.433
79,1112,1.429
90,1112,1.333
75,1112,1.291
50,1112,1.263
7,1112,1.232
55,1112,1.216
21,1112,1.208
44,1112,1.174
38,1112,1.148
19,1112,1.135
31,1112,1.105
2,1112,1.039
54,1112,0.96
26,1112,0.925
66,1112,0.921
4,1112,0.919
30,1112,0.911
11,1112,0.909
3,1112,0.908
24,1112,0.902
10,1112,0.876
6,1112,0.862
76,1112,0.844
73,1112,0.816
37,1112,0.806
56,1112,0.766
71,1112,0.76
85,1112,0.758
80,1112,0.704
34,1112,0.699
32,1112,0.699
39,1112,0.685
1,1112,0.681
49,1112,0.664
58,1112,0.622
61,1112,0.621
48,1112,0.619
81,1112,0.563
74,1112,0.561
72,1112,0.558
43,1112,0.548
83,1112,0.544
57,1112,0.526
88,1112,0.5
26,689,2.235
44,689,2.205
4,689,2.171
31,689,2.072
56,689,1.94
49,689,1.921
73,689,1.909
64,689,1.891
37,689,1.884
55,689,1.882
83,689,1.88
6,689,1.795
11,689,1.793
32,689,1.783
30,689,1.768
3,689,1.765
12,689,1.721
88,689,1.71
24,689,1.704
66,689,1.703
50,689,1.663
70,689,1.611
34,689,1.604
38,689,1.562
54,689,1.547
71,689,1.543
86,689,1.534
20,689,1.499
81,689,1.499
68,689,1.468
39,689,1.458
82,689,1.402
14,689,1.382
52,689,1.349
15,689,1.318
85,689,1.288
23,689,1.282
36,689,1.279
33,689,1.277
75,689,1.212
60,689,1.209
72,689,1.198
89,689,1.157
77,689,1.133
53,689,1.092
78,689,1.079
28,689,1.022
67,689,1.021
65,689,1.007
79,689,0.957
48,689,0.95
7,689,0.949
61,689,0.938
47,689,0.922
51,689,0.888
41,689,0.874
43,689,0.853
90,689,0.834
19,689,0.807
58,689,0.749
21,689,0.717
