Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Colon_Transverse_Mixed_Cell,Colon_Transverse_Mucosa,Colon_Transverse_Muscularis,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Kidney_Medulla,Liver,Liver_Hepatocyte,Liver_Mixed_Cell,Liver_Portal_Tract,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pancreas_Acini,Pancreas_Islets,Pancreas_Mixed_Cell,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,Small_Intestine_Terminal_Ileum_Mixed_Cell,Spleen,Stomach,Stomach_Mixed_Cell,Stomach_Mucosa,Stomach_Muscularis,Testis,Thyroid,Uterus,Vagina,Whole_Blood
86.8385,98.2134,87.9009,91.9146,96.8857,104.785,94.081,45.1659,60.8701,49.9891,147.951,115.495,61.9017,80.0881,42.7394,67.2484,57.4432,41.3445,60.2367,47.7031,95.6688,218.496,276.001,97.311,113.808,93.6258,81.7932,91.4896,62.8874,75.1572,88.3804,94.2157,96.028,114.662,55.6716,41.0474,51.1534,67.1321,27.9394,50.6123,64.4915,98.8269,93.4404,66.7785,77.134,108.144,114.04,36.9141,36.8594,57.4066,46.3742,75.2983,75.1804,83.177,81.954,81.3473,121.653,110.732,85.6056,65.1292,74.716,48.4353,93.2621,371.39,85.4974,109.62,95.3347,18.8056
0.687344,0.634119,0.404574,0.513888,0.862788,0.666384,2.4617,64.9002,143.098,39.7851,264.757,162.605,151.938,314.926,69.7212,69.7308,61.1541,34.135,4.52816,33.6259,0.989366,0.445821,0.027271,1.84254,2.60047,6.02375,2.03489,0.834119,0.138061,2.99899,2.03029,0.139711,2.19771,1.23551,0.089287,0.0516175,0.499983,2.59692,0.329581,0.128032,0.260978,0.663941,0.889371,0.300704,0.092305,3.04572,4.18105,0.117823,0.150365,1.03239,0.108877,8.08016,4.43948,0.236492,0.304601,1.42083,0.554464,0.860153,1.06562,0.392806,0.641293,0.086755,2.93127,0.607355,0.545334,12.8166,2.7301,0.064192
0.224502,0.338829,0.0,0.0635825,0.0777385,0.084787,0.046129,0.041213,0.047391,0.189079,0.0,0.0,0.0838305,0.080945,0.034135,0.191273,0.441247,0.543365,0.056569,0.044951,0.222611,0.181637,0.138183,0.0,0.039046,0.063589,0.0,0.0,0.0,0.0,0.068604,0.0,0.105202,0.0,0.101442,0.0712105,0.089342,0.071319,0.051425,0.071284,0.058205,0.113255,0.070558,0.591577,295.115,0.139006,0.0,0.0,0.0,0.0,0.0,0.0,0.046264,0.052204,0.05914,0.042104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177601,0.0750425,0.0,0.074176,0.0
209.075,475.286,189.047,167.584,425.682,198.685,260.27,0.761475,1.18847,0.741558,0.518756,0.720163,0.874699,0.975702,1.13425,0.822896,0.363428,0.603063,1.00656,0.775536,166.374,135.259,0.174647,280.238,535.762,122.614,75.9678,48.3499,14.1072,51.0919,104.911,30.1264,71.0902,151.852,227.333,40.9836,54.8648,103.307,10.7151,0.954785,4.14293,248.135,653.639,40.0405,5.55811,164.212,286.539,20.4292,11.8944,69.9818,26.1023,21.7837,140.168,37.7667,53.9061,112.84,117.73,105.195,3.80425,30.9162,23.021,4.66667,46.0744,10.7748,151.618,374.072,153.673,0.301537
447.54,368.536,109.274,131.832,433.733,254.329,334.388,5.80657,6.67482,9.38225,3.28489,3.26262,5.28276,6.3354,5.92218,6.75293,5.21278,10.7246,8.40763,8.4327,444.474,488.948,0.284333,310.965,392.886,173.384,99.1512,65.0738,11.8398,94.644,343.89,66.3333,267.428,553.312,288.762,74.2694,26.1908,64.3167,20.1169,3.12598,12.9621,207.46,333.769,83.699,39.2669,595.642,679.403,13.6404,5.04202,14.0457,14.5559,38.2809,91.7493,136.351,214.194,93.4607,44.6212,89.3023,1.62115,61.9084,67.5561,12.7999,161.612,33.5947,203.559,419.095,309.534,0.440813
203.596,140.678,66.1684,71.1587,101.529,105.874,91.5596,12.8115,12.5815,12.0015,126.565,107.662,12.6401,13.3539,13.0811,18.3235,18.1299,10.8588,31.8026,12.9044,179.362,83.3498,184.439,156.075,147.88,77.8924,74.954,76.8882,75.6263,72.2575,62.0213,53.1888,63.7656,123.034,49.4049,20.0565,37.8241,75.3982,48.9002,58.9765,56.7147,150.126,141.247,61.1584,17.1221,144.285,123.193,48.4316,45.2045,89.6485,51.6981,61.5393,99.074,224.299,251.963,101.742,407.144,159.204,208.103,61.479,63.4242,50.4646,70.98,37.3439,60.4402,169.22,151.445,160.471
0.645018,0.638947,11.9065,0.406181,0.569275,0.290069,0.635263,0.1735,0.245453,0.878046,3.00754,2.29751,0.386176,0.495342,0.199012,0.793233,1.18656,0.723143,0.559585,0.312641,0.818333,0.149307,0.220884,0.483209,0.65518,0.939267,0.468483,0.4206,0.262976,1.29934,0.539957,0.254975,0.557627,0.579866,0.215378,0.220778,2.82839,1.08378,64.0986,117.298,115.718,31.8985,1.15686,0.369018,0.375814,0.886204,0.197661,0.856779,1.17825,1.65106,0.819709,1.80013,0.445109,0.929321,0.934993,0.82941,3.47516,1.17666,4.68581,0.30765,0.305515,0.214893,0.57093,1.3801,0.645279,0.659353,0.463719,0.584224
0.492889,0.791168,0.139386,0.223559,0.284516,0.174788,0.201984,0.034434,0.033167,0.0416535,0.09803,0.125423,0.058762,0.03508,0.034463,0.048332,0.035433,0.038241,0.061766,0.05297,0.404099,0.0759905,0.13306,0.682256,0.440846,0.144022,0.483248,0.781152,1.01541,0.719276,0.155428,0.799213,0.139701,0.479565,0.155433,0.106577,0.216749,0.222928,83.6663,113.787,89.3332,32.878,3.53354,0.491263,0.0825945,0.203442,0.310057,0.213367,0.226662,1.96361,0.373156,2.34239,0.330599,32.5749,39.7631,0.941599,1.73728,1.24507,8.72992,0.302588,0.398453,0.288325,0.354272,0.334937,0.456697,0.331976,0.582931,27.3817
53.3895,58.1897,80.3305,79.4167,70.5828,81.6007,72.1975,16.3698,18.1767,19.3191,73.8502,65.069,22.7929,25.5414,16.1163,23.4296,23.6406,16.296,24.397,18.7935,56.1183,74.1145,87.2973,98.9009,94.6082,64.5407,55.8422,50.5386,42.3864,50.2147,66.0642,132.372,61.4288,92.28,26.8449,18.88,30.2567,55.483,16.7494,16.2074,23.6058,49.2705,161.725,55.412,28.2077,60.0589,157.318,31.9256,29.6801,37.1351,37.1491,69.0378,55.6424,70.5672,62.4284,63.6026,95.0672,70.727,96.4464,54.3812,64.9345,47.9758,62.3951,45.1741,73.3764,96.8147,92.3895,182.342
0.530733,0.4228,0.237786,0.589277,0.550207,0.673108,0.231953,10.1997,13.7243,9.07066,1.83385,2.06948,12.4602,11.7807,7.33281,18.8678,17.2131,8.25059,7.94153,27.5194,6.12132,0.110067,0.125861,0.165297,0.207723,0.55905,0.756016,4.78754,13.4063,0.593194,0.469972,0.171026,0.396824,0.282523,2.49647,0.81883,0.077135,0.106072,0.122317,0.0,0.011927,0.217452,0.454515,8.94427,3193.51,1.35315,0.262908,0.225995,0.059136,0.004999,0.065549,0.202884,47.5708,2.33669,2.33432,1.30724,0.476591,4.19593,0.294836,0.67563,0.855116,0.699679,0.0988735,3.80239,0.33986,0.299094,0.633761,0.330245
0.011194,0.044924,3.17843,0.0126685,0.0184795,0.0,0.024902,0.969122,1.75442,0.55602,0.456842,0.647515,2.36888,2.70836,0.629717,0.607605,0.231973,0.390621,1.23086,0.659543,0.061679,0.0,0.073247,0.032551,0.034627,0.076752,0.037748,0.0640825,0.0,0.035021,0.026762,0.024986,0.022801,0.054016,0.009535,0.0,34.3838,1.22797,272.389,228.007,223.476,93.2173,0.027495,0.063671,0.0055835,0.101066,0.087094,3.02966,3.76214,2.10073,3.63491,2.69528,0.284044,0.011331,0.0105905,0.061803,0.07388,0.08695,0.042634,0.039131,0.013381,0.010489,0.0562025,4.45763,0.284491,0.024118,0.026641,0.017735
228.646,306.924,269.262,516.233,446.544,337.115,197.443,76.0419,86.9019,102.907,108.199,84.1952,79.0102,120.693,83.5106,124.564,122.377,87.422,173.743,106.251,259.346,899.281,550.329,228.658,325.721,215.346,220.574,205.978,158.939,165.232,146.535,146.237,145.027,368.108,157.725,79.1392,163.32,186.429,234.259,466.635,619.914,393.426,332.942,230.215,39.0769,259.775,359.276,155.929,168.155,373.244,190.802,325.872,243.867,129.425,124.119,218.982,206.963,257.133,359.976,185.235,148.576,98.8591,176.362,189.535,866.95,301.005,215.276,54.5216
33.9814,47.9244,144.014,94.6603,105.765,59.0781,142.598,11.3579,13.7254,12.8099,21.5715,16.3022,11.293,16.1804,9.45366,16.7867,14.8349,10.3616,13.9905,13.859,25.3942,296.973,50.0971,27.935,33.7444,52.9598,35.0013,46.9906,35.5813,46.6784,58.093,19.0636,64.878,40.9683,30.859,18.2235,16.1527,16.3595,13.2592,17.4356,19.211,44.9597,79.2635,20.1689,32.6605,35.4177,39.6785,6.85771,4.61106,22.5538,6.71321,28.1487,32.5931,12.8125,13.6825,33.5895,22.4304,33.8769,30.3636,38.3534,47.287,30.2477,47.9112,34.9095,35.6691,47.4015,30.4365,14.9066
37.1513,41.6631,56.593,94.2018,68.3856,60.6249,49.9215,9.95518,12.4696,7.02373,20.7256,18.5102,13.6054,16.5109,8.23108,14.1354,6.49124,6.35949,10.4123,9.75574,35.3667,316.254,26.5216,91.2444,78.9788,38.9617,41.6515,45.378,34.7767,37.2014,37.2721,97.4526,36.2004,72.2123,31.187,23.2603,15.0353,30.5123,17.7517,23.4729,29.1661,36.3152,59.9025,79.4203,10.5796,46.3316,59.5662,24.856,23.6202,32.4477,27.2571,37.8373,52.2938,59.6982,63.7139,30.0105,13.1475,30.5511,41.1553,52.2614,54.3747,48.3079,37.3043,15.8236,42.058,73.0089,77.4225,76.2209
10.5372,13.4364,6.24337,8.51036,9.5006,4.03212,7.05907,6.75138,3.88422,5.16677,2.1954,1.65324,3.32045,3.98453,5.8348,8.663,5.2807,3.75778,21.5087,11.2071,6.11738,3.85929,45.149,5.57896,5.96347,4.52717,7.38728,9.15094,7.30113,4.27838,5.3472,3.56358,5.51136,9.23176,2.88197,1.70601,2.00674,1.71126,1.89628,1.50518,2.64362,27.5087,49.8756,6.11145,0.805992,9.93838,2.13498,1.00678,0.564428,0.697416,1.25389,3.13402,4.74659,3.30514,3.59458,16.6557,53.5991,25.4843,122.734,5.0546,4.64712,3.8433,5.33627,4.16338,4.49717,4.08623,4.48554,654.334
30.865,27.1535,27.8112,40.0335,38.7965,39.1716,41.4202,30.5927,18.9425,34.6749,22.1435,22.443,22.1254,22.4175,44.3758,32.7703,24.7078,39.3731,220.177,59.7758,32.5535,56.6057,31.2997,122.62,33.9114,39.3731,46.3331,77.4503,62.6968,38.0474,36.7492,410.131,38.5772,29.7767,14.7474,11.4218,28.6748,58.279,8.87619,13.3055,14.0427,38.325,43.8626,53.5911,12.6376,73.4688,34.9021,14.1948,15.494,18.2144,15.4193,20.3672,49.9921,387.727,371.866,39.4326,27.9371,44.7808,35.8761,25.63,26.4801,21.101,33.4854,32.9915,47.8028,32.5253,286.346,29.8221
57.3266,60.2548,46.8644,151.164,130.488,156.437,110.986,37.559,61.3019,60.8008,106.716,88.7202,60.8414,105.616,42.3104,46.8693,60.7338,50.9489,41.2707,38.3644,55.7119,150.921,68.6468,71.4806,66.8828,69.4799,61.4693,54.3664,46.4265,55.1941,85.0401,107.295,92.3298,87.5032,485.953,308.747,19.4585,26.8127,32.0506,32.4615,36.1083,61.1007,73.9864,89.6756,797.476,59.9264,72.3241,19.1367,13.8873,44.9832,15.5843,56.1372,85.2739,60.0118,60.4707,63.5679,33.7011,47.7458,35.6506,41.5924,31.3467,19.9174,43.1243,71.3439,75.5449,72.8294,89.105,7.18403
204.375,193.716,174.039,232.322,226.866,212.395,177.11,95.9259,103.859,117.212,94.7086,80.2262,105.814,132.291,96.1616,106.527,129.475,100.908,156.938,100.575,184.677,397.097,474.383,228.359,189.98,153.937,181.681,270.077,219.471,141.423,147.952,312.288,155.066,182.227,68.8334,48.641,121.092,161.889,73.6776,107.172,134.208,227.966,283.566,184.523,49.3914,178.22,137.299,67.788,70.0282,156.262,91.2858,187.97,171.084,153.7,154.269,208.524,402.859,326.917,396.497,145.811,180.011,139.78,158.548,118.979,183.328,166.833,236.604,386.753
55.1378,50.1579,48.9835,49.0398,50.7939,53.6963,64.2841,22.8395,25.2422,26.7704,62.8955,52.2864,24.8326,29.1532,23.5246,27.0835,26.9233,24.2486,34.2617,28.1283,54.8555,82.0895,127.804,56.7363,66.8248,64.8028,66.2733,84.8465,72.2794,53.6908,50.0486,54.906,49.2569,62.423,36.0087,33.7686,18.6876,24.213,14.9123,16.5516,17.3131,54.1896,50.5886,48.4116,62.4409,68.4895,78.0657,26.2149,23.6093,36.0319,22.9727,42.87,48.1131,52.0778,53.0501,79.943,79.4777,85.0507,54.2543,41.8967,47.2997,31.018,49.7633,95.1206,48.067,71.5275,57.816,20.6722
2.11912,2.07218,0.966984,4.81238,3.43626,2.67045,0.859586,0.586185,0.549128,0.781992,0.733829,1.44119,1.76495,0.711893,0.739884,0.86923,0.768807,0.609841,0.677759,0.605448,1.80826,0.659632,2.11851,0.651536,0.351382,2.08799,1.17951,0.526936,0.609511,0.683079,2.32077,0.959219,2.10297,0.46027,29.3053,9386.94,0.597414,0.725408,0.809361,0.0,0.0,0.0,2.49253,4.798,7967.97,3.00032,1.19654,0.653691,0.0,0.0,0.0,0.98232,1.92048,2.26824,2.33973,1.24756,1.01679,0.646717,1.11979,1.09447,0.0,0.0,0.024155,1.19563,2.07222,1.62247,1.7775,1.63143
102.203,104.216,87.4256,72.6452,68.5024,72.0237,67.0957,76.0227,83.6033,87.8261,31.7485,35.0782,78.0806,76.172,47.0936,55.6224,79.4807,74.1765,47.5207,67.107,69.0427,13.5089,5.88476,36.9799,36.7553,74.9962,63.1819,69.8621,58.19,50.3344,82.0032,44.4173,81.6729,55.1612,54.5851,37.9787,41.8223,32.3242,185.312,140.384,175.02,70.1102,94.8367,26.0731,35.3628,43.7817,54.8981,9.12571,7.49677,9.87832,10.2626,29.8706,42.8412,67.6665,78.5072,51.7062,14.5804,49.5514,21.7867,54.8422,51.2518,32.2223,78.8825,19.2209,40.2584,43.9798,40.1115,19.9006
53.5241,38.4103,27.915,63.3968,51.8564,76.6271,45.4024,50.0677,45.5704,48.6094,45.8188,37.0937,40.5071,56.372,49.185,54.5798,48.3964,48.2668,93.8291,71.3217,42.8831,95.4929,55.1631,35.1978,43.3519,44.1136,26.3898,21.4599,10.894,27.228,43.6871,23.5056,49.7243,40.5044,19.5845,15.7086,13.8278,16.2074,13.8133,14.3234,17.8049,26.7627,39.1037,27.5233,42.0607,58.1023,26.9863,8.96534,5.38571,19.372,7.23502,23.4447,30.1652,29.5022,34.8028,24.5662,15.8049,20.0209,15.7239,21.8088,21.8173,10.1432,35.7452,16.3978,35.3007,47.5621,36.2234,3.61286
46.8153,35.1767,64.9471,78.3991,64.3454,60.6397,52.5258,21.4389,20.3511,30.3599,126.404,162.542,30.3611,23.5961,19.5032,18.2108,28.334,27.0836,25.3109,25.02,48.3732,36.7906,42.4853,59.8916,80.2244,39.1343,42.1073,39.6886,45.0133,35.1758,48.6285,47.9513,38.7976,68.0152,37.8497,35.8736,44.0096,61.0851,17.6807,21.6431,16.7226,46.6159,55.2739,51.4246,20.3703,66.7696,83.7444,28.7088,38.802,40.485,34.7662,67.8967,52.5468,28.8075,33.6916,46.6571,57.4782,44.0474,48.0491,19.2476,21.7859,11.3992,46.8425,30.408,117.804,71.0019,47.0368,7.19762
1.49573,1.63321,3.70383,2.27967,1.53381,0.409435,0.399035,11.8494,7.77804,31.5085,3.79067,5.84095,9.78007,9.25388,8.22027,12.9065,21.3577,30.3709,2.96302,20.3579,1.07653,0.071378,0.199129,0.115015,0.313297,0.366783,1.8553,6.00652,3.89593,1.03999,0.212736,0.224983,0.19838,0.509341,0.43905,0.0693465,0.290024,0.306933,383.992,204.306,224.993,143.862,5.77076,1.50039,0.126864,0.46831,0.539013,0.295965,0.569902,0.585292,0.561953,0.769155,1.00429,0.256485,0.234212,1.4514,1.97251,2.58996,0.88175,0.402217,0.665696,0.510976,0.793891,0.366312,1.29057,0.258625,0.272233,1.01731
35.4402,36.677,57.7673,55.8002,54.3508,51.1093,37.255,99.1082,151.435,79.611,80.4072,76.2408,134.673,182.706,79.2254,70.0406,87.3764,71.4835,108.219,80.377,30.6178,63.6298,47.5364,31.3086,28.599,41.6867,39.4045,49.2936,37.3544,39.0699,41.9188,52.1251,41.5146,31.2409,24.7918,26.5257,23.4135,36.2184,18.3287,25.3527,30.497,47.1581,50.3523,28.4673,58.029,45.9596,25.5785,17.9775,14.1817,48.466,18.8927,58.0391,36.5016,28.8409,33.6882,34.3021,17.3251,36.4724,24.22,34.2708,37.6362,26.9932,44.3454,23.3466,43.3747,31.9319,35.5072,14.1503
414.523,360.686,2676.2,564.301,497.806,554.545,462.766,825.93,1004.92,858.936,1305.46,1183.68,1038.22,1336.73,765.958,922.743,954.742,809.935,1166.11,881.067,406.685,358.879,311.979,425.317,504.844,423.165,330.85,341.669,274.234,391.157,463.509,348.775,442.217,458.532,355.751,337.289,626.254,1451.88,1083.44,966.746,1038.05,542.07,364.258,407.275,365.404,791.245,643.656,199.367,216.267,619.091,229.336,624.747,479.734,330.491,369.781,395.86,257.464,397.999,227.172,283.859,317.272,260.116,439.343,369.175,1328.51,467.293,399.02,32.5105
35.8944,55.2504,8.55945,227.98,204.218,251.764,282.649,65.3969,63.276,77.4776,9.10289,11.5513,75.9149,78.2562,49.4249,68.581,56.2452,59.8832,104.405,106.494,32.8351,6.20852,0.18073,69.4362,51.9729,423.788,98.8516,69.3327,2.31295,351.371,418.276,94.9106,480.432,113.737,205.068,194.278,32.8756,13.8327,1.32042,0.496748,1.0116,20.2524,90.9606,29.9028,411.432,16.7873,19.3376,5.18443,5.27476,2.18704,6.665,16.9517,106.41,61.4833,68.4884,22.0893,19.3886,20.8377,53.7076,24.4702,75.6493,9.49864,417.592,15.3676,35.8354,101.637,100.471,0.311077
1647.75,1582.72,1118.47,1025.01,1238.42,1064.32,1640.44,274.684,240.535,207.13,329.318,293.181,215.786,239.015,240.133,264.227,255.163,180.554,400.6,236.579,1722.05,3615.62,4014.01,2011.26,1980.93,1352.85,1286.14,1541.36,1237.32,1430.33,1209.79,2238.64,1182.99,1977.43,562.52,341.19,494.433,721.63,558.425,1038.13,1066.61,1264.09,1306.98,1422.32,1077.28,1145.21,3161.08,1460.59,1664.19,927.696,1708.13,883.521,1468.22,2440.7,2652.48,1232.42,2357.97,1694.93,1226.65,1301.29,1568.71,1521.77,1530.89,496.558,1332.15,1853.3,2044.02,642.481
0.270111,0.510136,5.76719,0.738199,0.658095,0.283011,0.278497,0.229998,0.282167,0.179579,0.396616,1.24333,0.288645,0.291814,0.199337,0.370891,0.157755,0.148952,0.222148,0.230765,0.591998,0.435243,0.335039,0.487945,0.596811,0.541857,0.853813,0.299071,0.236311,0.0,0.372493,1.29113,0.672275,1.41192,0.244625,0.193745,1.23465,0.470174,1.64737,4.44396,4.49823,4.75435,11.8487,0.874305,0.159883,0.431598,10.3867,18637.3,15193.1,4020.69,16332.1,3.66089,1.04694,0.342266,0.300752,1.44506,0.078675,0.362731,1.99203,5.01691,5.27807,5.26497,0.102702,6.91621,0.64062,1.58002,1.04265,0.194423
293.218,317.981,309.501,374.479,348.839,386.647,325.481,797.423,764.13,506.018,434.329,366.682,592.216,773.169,588.842,561.274,574.229,484.684,472.375,745.661,308.478,392.122,437.407,359.645,313.755,340.439,443.939,826.137,749.847,392.516,341.118,460.146,363.799,377.819,101.05,68.6691,353.576,506.922,269.987,328.965,417.581,286.424,316.463,261.493,23.4435,266.854,243.819,117.159,143.547,217.088,161.066,361.891,302.624,327.619,344.724,354.709,242.44,574.045,259.863,342.255,469.585,426.461,336.123,300.443,383.951,285.745,366.566,132.435
95.6967,98.1315,144.813,102.76,98.9975,99.6533,89.5813,46.9235,57.9011,49.1467,95.6834,87.759,58.3579,71.0783,42.0919,59.9257,51.6657,44.0089,58.8634,54.2133,105.013,238.841,289.611,128.927,124.31,74.6427,89.361,95.6541,72.3927,60.4586,73.0354,155.966,69.1516,118.956,31.751,19.8888,71.3674,98.4472,43.8962,64.2926,71.4748,88.6507,123.092,111.463,22.9445,114.699,140.63,62.9743,63.2387,69.299,70.2842,126.105,106.918,119.51,119.286,98.9474,125.015,104.003,140.279,86.6688,82.2848,70.5876,65.9968,191.869,144.347,109.651,133.27,79.373
77.5622,89.6128,80.0145,155.578,146.79,137.085,109.266,150.679,228.385,132.892,133.953,102.837,174.441,243.988,158.552,180.643,164.236,112.484,191.761,131.32,80.4075,171.226,108.322,172.917,123.071,111.577,90.9658,99.4994,76.5777,75.0462,104.836,228.476,117.466,158.262,46.5346,23.0643,67.1248,97.372,32.605,55.2813,60.3994,75.841,93.8572,55.6809,10.6814,192.491,105.788,26.4133,30.5579,61.9841,34.1368,125.985,92.5825,178.01,197.949,68.9288,52.9989,89.3617,71.8905,66.2153,63.8452,48.2573,103.654,183.192,83.5972,134.201,177.558,29.4523
44.262,58.8932,151.205,45.7265,57.12,46.4246,55.8624,23.9412,26.9416,29.934,25.8854,30.4094,31.3833,32.9645,22.8938,32.1895,34.1741,24.5682,34.4929,27.7616,48.5813,108.516,121.706,39.3338,71.7382,46.7809,82.9796,112.112,106.954,49.3756,39.8369,28.7868,41.687,66.2059,57.0617,37.9319,45.1102,54.8226,51.5661,130.968,131.551,62.2413,46.9759,45.3283,30.797,50.7952,71.3517,45.071,47.3677,43.5118,48.4499,77.894,78.8432,28.5824,27.6252,66.355,38.1491,94.3023,56.097,52.38,56.3474,55.6164,36.0586,76.7343,115.456,66.7883,33.7526,10.801
70.7715,69.6841,78.3181,23.0081,24.9234,21.9492,36.8234,16.1783,15.0394,16.8568,9.72754,11.9732,16.5902,15.8663,12.0675,15.3579,15.3709,17.0417,16.3139,18.8735,65.818,14.6704,30.4555,26.1571,26.8154,44.4119,95.8393,196.267,190.027,51.1239,38.513,20.852,41.0536,27.786,36.3324,64.7774,49.0494,45.8837,167.183,190.471,202.988,55.928,31.7409,29.4221,122.026,34.937,20.1719,23.1566,27.1837,26.0348,29.6905,18.8054,30.1051,21.168,24.89,80.4598,27.0548,136.617,62.2272,43.828,62.9248,58.1026,39.4572,50.9597,54.179,25.6356,27.824,12.6154
31.844,25.6903,15.2436,31.5532,29.7907,29.9177,32.7376,30.9045,55.4402,40.8753,457.545,445.542,97.521,107.046,16.9687,8.9104,33.6297,33.7663,13.5646,9.11112,28.1016,28.2288,26.0,29.1154,32.1413,25.2289,21.676,21.288,20.1825,17.5321,26.4004,15.9457,25.5404,43.8183,9.74374,5.98015,10.0956,16.9566,14.0464,14.0559,14.3453,22.014,32.2405,19.9702,4.73697,30.1389,36.9578,7.34633,7.79349,6.98445,7.95264,13.6642,34.7184,17.7683,19.8494,24.0065,17.4353,21.8916,48.3845,20.913,21.5866,18.4635,20.6787,10.0282,25.8553,34.4305,26.2906,52.2912
82.0322,60.3814,60.3346,93.3628,82.9592,87.4089,72.5811,32.1947,32.4934,37.5251,89.5574,86.4649,49.9709,47.0142,40.7234,40.0101,38.8466,36.5326,74.3733,42.3655,78.5283,86.2435,102.156,95.1452,120.62,65.8514,56.3757,56.8869,52.0669,66.1598,60.3603,54.7517,56.2477,101.646,30.2411,24.8087,33.2188,80.7531,28.445,38.9089,42.9339,78.0371,70.563,71.2516,51.841,110.284,89.234,49.0093,57.9751,96.3252,53.9157,92.3158,74.8569,73.6212,79.5702,63.6746,122.4,76.6243,96.6239,61.238,74.3592,65.0691,59.2943,64.261,98.3423,104.555,78.9996,30.7548
1.13437,2.31895,5.58599,15.6332,6.71093,6.76147,6.36469,0.181388,0.156184,0.183077,0.21662,0.276242,0.123544,0.099998,0.404354,0.315344,0.20156,0.125767,1.03998,0.334911,1.32583,3.01864,0.128054,1.07636,1.52779,1.48672,0.827076,1.11035,0.209172,1.98789,2.22315,0.640457,1.2604,8.94382,2.06165,0.544848,167.322,8.18468,978.765,715.64,719.354,140.685,2.95507,0.297905,0.980394,1.92493,5.67724,1.7446,1.77956,1.18759,2.65105,0.461394,2.75946,0.244765,0.228494,1.1038,0.890894,1.2598,2.56224,0.997562,1.03363,0.200581,5.3976,21.753,1.09685,3.21072,1.97383,2.93709
8.86874,12.2011,0.117283,0.354284,1.12016,0.170566,2.76473,0.083198,0.105613,0.09782,0.103651,0.131164,0.111795,0.081714,0.107927,0.125408,0.090223,0.09582,0.214538,0.123692,6.84247,0.161356,0.493819,7.14905,0.358713,0.145589,0.416221,0.373178,0.33789,0.105423,0.178165,40.4886,0.11764,0.659877,0.297774,0.085676,2.96544,1.64641,0.57278,0.195435,0.210526,1.82942,9.32875,11.334,0.0817115,0.709512,0.169346,0.039331,0.026739,0.0,0.0415535,0.395775,2.59228,31.6788,29.1637,0.313633,0.124625,0.293064,19.1179,0.657297,0.69036,0.781244,0.189715,4.76011,0.646297,0.209401,17.2508,92.6895
1.5307,2.44887,0.057876,0.183729,0.323619,0.104965,1.06074,0.042072,0.059264,0.0500755,0.044921,0.052314,0.07573,0.0,0.050673,0.062851,0.033557,0.04671,0.096666,0.057355,2.32022,0.0,2.87716,1.18219,0.219057,0.04642,0.094206,0.133841,0.0741875,0.047917,0.077502,11.1604,0.03038,0.419684,0.17814,0.0499625,0.68085,0.683527,0.441207,0.075911,0.166601,0.480693,4.96365,1.02675,0.0,0.199346,0.059047,0.0,0.0,0.0,0.0,0.167319,0.72815,11.2113,9.59625,0.111103,0.245899,0.096856,13.6978,0.206458,0.100242,0.162637,0.0,0.30465,0.405888,0.109453,3.53151,91.9667
43.7491,31.5106,31.755,61.3018,24.9061,20.0304,28.6358,72.5246,66.0588,47.2415,49.3837,63.4391,79.7763,63.3035,80.0677,70.3039,47.089,47.1441,122.048,93.5853,55.0714,16.7598,11.1108,40.2373,27.9019,9.72812,34.4046,41.2361,50.5057,9.96244,16.4737,33.49,18.4277,25.828,21.5247,11.5423,57.1057,87.9608,22.012,21.3374,24.3442,91.8854,42.0353,83.9154,6.41856,17.7114,15.8078,43.5859,53.7752,80.6562,48.8745,101.488,55.618,98.108,114.649,84.1605,165.643,84.5648,49.734,120.899,157.092,154.158,10.8005,25.3394,65.708,28.6696,45.4386,9.52005
