disease,gene,score
23,4204,0.899
77,4204,0.84
41,4204,0.835
9,4204,0.835
46,4204,0.788
85,4204,0.751
91,4204,0.74
71,4204,0.724
13,4204,0.633
66,4204,0.581
0,4204,0.516
73,2240,5.0
42,2240,3.082
70,2240,1.596
82,2240,1.414
79,2240,1.404
90,2240,1.362
14,2240,1.341
44,2240,1.304
47,2240,1.296
55,2240,1.289
64,2240,1.244
31,2240,1.212
75,2240,1.14
19,2240,1.136
54,2240,1.109
10,2240,1.1
50,2240,1.094
25,2240,1.076
4,2240,1.06
85,2240,0.994
6,2240,0.98
26,2240,0.947
38,2240,0.938
7,2240,0.935
21,2240,0.915
56,2240,0.897
43,2240,0.839
34,2240,0.825
24,2240,0.817
1,2240,0.738
39,2240,0.708
66,2240,0.705
72,2240,0.685
52,2240,0.676
30,2240,0.666
3,2240,0.663
11,2240,0.656
37,2240,0.627
71,2240,0.625
83,2240,0.621
49,2240,0.593
60,2240,0.513
44,1450,1.252
28,1450,0.982
64,1450,0.973
31,1450,0.92
56,1450,0.913
55,1450,0.881
70,1450,0.88
47,1450,0.874
11,1450,0.826
73,1450,0.801
19,1450,0.784
6,1450,0.764
82,1450,0.742
30,1450,0.736
3,1450,0.733
14,1450,0.722
79,1450,0.72
60,1450,0.701
7,1450,0.677
26,1450,0.639
72,1450,0.638
24,1450,0.614
39,1450,0.592
75,1450,0.573
34,1450,0.557
4,1450,0.51
25,1450,0.506
90,4287,1.702
73,4287,1.606
64,4287,1.388
44,4287,1.281
54,4287,1.203
30,4287,1.136
11,4287,1.135
3,4287,1.133
31,4287,1.062
20,4287,1.053
70,4287,1.032
6,4287,1.014
56,4287,1.004
24,4287,0.982
26,4287,0.981
82,4287,0.931
47,4287,0.896
4,4287,0.894
67,4287,0.854
55,4287,0.816
19,4287,0.815
79,4287,0.809
14,4287,0.8
81,4287,0.755
68,4287,0.732
88,4287,0.73
7,4287,0.683
34,4287,0.671
75,4287,0.671
37,4287,0.628
49,4287,0.6
61,4287,0.58
48,4287,0.578
32,4287,0.535
50,4287,0.501
44,4290,2.528
4,4290,1.275
66,4290,1.155
26,4290,1.147
64,4290,1.106
50,4290,1.093
31,4290,1.086
24,4290,1.074
38,4290,1.038
11,4290,0.999
83,4290,0.981
30,4290,0.963
3,4290,0.96
37,4290,0.936
73,4290,0.93
70,4290,0.925
55,4290,0.92
32,4290,0.897
86,4290,0.884
56,4290,0.877
85,4290,0.876
71,4290,0.855
49,4290,0.766
53,4290,0.744
68,4290,0.744
75,4290,0.741
6,4290,0.648
82,4290,0.626
34,4290,0.622
88,4290,0.616
12,4290,0.614
79,4290,0.591
10,4290,0.591
47,4290,0.59
90,4290,0.575
72,4290,0.549
20,4290,0.533
54,4290,0.525
16,1564,2.343
4,1564,1.725
83,1564,1.53
26,1564,1.451
44,1564,1.396
52,1564,1.353
66,1564,1.329
20,1564,1.318
31,1564,1.311
85,1564,1.285
56,1564,1.247
34,1564,1.212
37,1564,1.193
24,1564,1.175
49,1564,1.167
55,1564,1.156
60,1564,1.156
72,1564,1.153
32,1564,1.149
70,1564,1.136
39,1564,1.102
82,1564,1.062
11,1564,1.057
12,1564,1.024
73,1564,0.986
3,1564,0.978
36,1564,0.968
30,1564,0.967
64,1564,0.945
78,1564,0.93
88,1564,0.911
50,1564,0.852
77,1564,0.844
38,1564,0.79
6,1564,0.79
14,1564,0.757
81,1564,0.681
58,1564,0.665
18,1564,0.653
86,1564,0.634
28,1564,0.606
89,1564,0.591
71,1564,0.585
79,1564,0.573
33,1564,0.544
68,1564,0.516
0,1564,0.5
38,2833,2.095
2,2833,1.972
70,2833,1.786
50,2833,1.767
75,2833,1.756
14,2833,1.581
71,2833,1.555
82,2833,1.498
47,2833,1.234
19,2833,1.204
79,2833,1.198
7,2833,1.098
85,2833,1.083
43,2833,1.062
68,2833,0.98
44,2833,0.879
73,2833,0.876
66,2833,0.841
31,2833,0.748
4,2833,0.711
30,2833,0.705
3,2833,0.702
34,2833,0.699
11,2833,0.696
63,2833,0.694
58,2833,0.657
26,2833,0.645
1,2833,0.581
55,2833,0.547
27,2833,0.542
64,2833,0.539
39,2833,0.506
21,4211,2.147
31,4211,1.757
56,4211,1.66
44,4211,0.99
70,4211,0.951
79,4211,0.902
7,4211,0.732
47,4211,0.701
75,4211,0.555
19,4211,0.555
82,4211,0.555
6,4211,0.546
90,3348,0.752
31,3348,0.57
21,4830,2.848
73,4830,2.832
54,4830,2.716
70,4830,2.651
43,4830,2.622
26,4830,2.542
25,4830,2.504
75,4830,2.499
44,4830,2.476
10,4830,2.466
31,4830,2.453
64,4830,2.437
7,4830,2.422
4,4830,2.413
90,4830,2.36
82,4830,2.348
67,4830,2.327
79,4830,2.312
56,4830,2.309
50,4830,2.278
6,4830,2.267
55,4830,2.264
49,4830,2.259
47,4830,2.222
24,4830,2.204
11,4830,2.195
14,4830,2.191
3,4830,2.171
30,4830,2.167
20,4830,2.149
34,4830,2.138
19,4830,2.133
37,4830,2.096
38,4830,2.09
85,4830,2.075
1,4830,2.043
83,4830,2.034
39,4830,2.032
88,4830,2.021
42,4830,1.985
81,4830,1.945
32,4830,1.93
80,4830,1.844
5,4830,1.829
68,4830,1.82
86,4830,1.798
66,4830,1.781
12,4830,1.669
9,4830,1.651
71,4830,1.636
23,4830,1.613
40,4830,1.611
53,4830,1.6
72,4830,1.566
13,4830,1.54
0,4830,1.532
89,4830,1.528
52,4830,1.45
60,4830,1.42
48,4830,1.355
61,4830,1.354
59,4830,1.346
28,4830,1.242
33,4830,1.219
58,4830,1.102
91,4830,0.934
63,4830,0.926
36,4830,0.881
27,4830,0.858
41,4830,0.83
46,4830,0.728
51,4830,0.722
77,4830,0.706
69,4830,0.681
65,4830,0.627
87,4830,0.626
22,4830,0.561
78,4830,0.511
71,366,2.017
50,366,1.976
26,366,1.837
31,366,1.747
44,366,1.737
70,366,1.703
4,366,1.693
43,366,1.663
73,366,1.636
24,366,1.6
6,366,1.574
56,366,1.566
49,366,1.564
75,366,1.554
38,366,1.546
55,366,1.53
64,366,1.505
37,366,1.445
54,366,1.411
83,366,1.395
11,366,1.389
32,366,1.361
79,366,1.353
81,366,1.344
30,366,1.336
3,366,1.333
68,366,1.332
21,366,1.276
7,366,1.263
20,366,1.237
1,366,1.218
86,366,1.214
82,366,1.21
14,366,1.205
88,366,1.185
34,366,1.181
72,366,1.178
39,366,1.157
25,366,1.147
90,366,1.132
10,366,1.099
65,366,1.098
13,366,1.097
85,366,1.089
47,366,1.036
67,366,1.03
61,366,1.015
48,366,1.013
12,366,0.98
19,366,0.976
60,366,0.968
53,366,0.906
89,366,0.906
0,366,0.867
40,366,0.866
23,366,0.828
80,366,0.822
41,366,0.8
66,366,0.776
28,366,0.743
52,366,0.655
2,366,0.605
63,366,0.585
4,2663,3.337
37,2663,3.217
32,2663,3.092
21,2663,3.015
83,2663,2.918
26,2663,2.878
53,2663,2.752
88,2663,2.542
10,2663,2.475
46,2663,2.449
44,2663,2.442
70,2663,2.438
31,2663,2.422
73,2663,2.405
49,2663,2.385
43,2663,2.34
56,2663,2.249
25,2663,2.246
7,2663,2.241
86,2663,2.227
75,2663,2.224
82,2663,2.166
47,2663,2.142
79,2663,2.139
50,2663,2.116
6,2663,2.102
55,2663,2.095
24,2663,2.079
19,2663,2.041
41,2663,2.038
11,2663,2.016
14,2663,2.01
3,2663,1.995
34,2663,1.988
30,2663,1.988
64,2663,1.976
54,2663,1.955
38,2663,1.905
12,2663,1.885
20,2663,1.851
13,2663,1.85
39,2663,1.845
85,2663,1.826
68,2663,1.821
0,2663,1.76
90,2663,1.748
1,2663,1.746
81,2663,1.716
22,2663,1.656
23,2663,1.632
52,2663,1.581
72,2663,1.539
18,2663,1.494
28,2663,1.467
89,2663,1.46
67,2663,1.458
80,2663,1.448
48,2663,1.4
61,2663,1.396
60,2663,1.354
71,2663,1.291
33,2663,1.289
9,2663,1.278
5,2663,1.264
40,2663,1.258
36,2663,1.24
66,2663,1.22
42,2663,1.139
59,2663,1.107
77,2663,1.057
91,2663,1.027
78,2663,0.889
58,2663,0.873
51,2663,0.853
62,2663,0.505
73,568,3.391
21,568,3.282
4,568,3.28
26,568,3.12
37,568,3.091
44,568,3.062
43,568,3.056
10,568,3.045
31,568,3.025
32,568,2.98
70,568,2.944
55,568,2.917
6,568,2.88
56,568,2.873
25,568,2.863
83,568,2.858
34,568,2.814
88,568,2.791
11,568,2.762
24,568,2.748
7,568,2.743
39,568,2.724
3,568,2.718
30,568,2.716
49,568,2.695
53,568,2.686
20,568,2.686
64,568,2.684
79,568,2.681
82,568,2.673
75,568,2.621
47,568,2.608
54,568,2.582
81,568,2.562
68,568,2.554
19,568,2.494
86,568,2.485
14,568,2.439
50,568,2.421
1,568,2.414
90,568,2.264
12,568,2.188
38,568,2.18
89,568,2.133
80,568,2.104
9,568,2.104
40,568,2.086
46,568,2.06
72,568,2.03
13,568,2.015
5,568,1.999
52,568,1.985
0,568,1.981
67,568,1.973
48,568,1.925
41,568,1.921
61,568,1.921
42,568,1.876
23,568,1.866
28,568,1.829
85,568,1.813
60,568,1.802
33,568,1.791
77,568,1.753
91,568,1.713
36,568,1.686
66,568,1.626
71,568,1.59
51,568,1.527
22,568,1.472
78,568,1.392
69,568,1.249
59,568,1.23
58,568,1.192
63,568,1.054
18,568,0.937
62,568,0.79
8,568,0.741
27,568,0.73
87,568,0.624
2,568,0.613
16,568,0.589
29,568,0.568
65,568,0.562
45,568,0.561
82,2896,2.104
70,2896,1.686
14,2896,1.577
38,2896,0.857
50,2896,0.8
79,2896,0.729
62,2896,0.708
55,2896,0.529
75,2896,0.518
41,2321,5.0
4,2321,5.0
37,2321,5.0
32,2321,5.0
22,2321,3.57
26,2321,3.155
53,2321,3.149
83,2321,3.016
31,2321,2.627
49,2321,2.565
56,2321,2.555
44,2321,2.463
12,2321,2.414
86,2321,2.379
13,2321,2.351
68,2321,2.345
88,2321,2.308
34,2321,2.265
73,2321,2.243
11,2321,2.207
55,2321,2.191
64,2321,2.19
30,2321,2.178
3,2321,2.177
24,2321,2.152
6,2321,2.043
39,2321,1.999
46,2321,1.962
52,2321,1.953
23,2321,1.95
0,2321,1.939
28,2321,1.831
33,2321,1.83
20,2321,1.817
72,2321,1.752
60,2321,1.747
70,2321,1.707
77,2321,1.69
89,2321,1.687
81,2321,1.623
1,2321,1.623
61,2321,1.62
48,2321,1.618
50,2321,1.583
36,2321,1.561
79,2321,1.554
82,2321,1.457
54,2321,1.447
47,2321,1.439
38,2321,1.417
71,2321,1.382
75,2321,1.33
18,2321,1.311
19,2321,1.305
14,2321,1.296
7,2321,1.281
90,2321,1.248
43,2321,1.207
25,2321,1.138
51,2321,1.131
42,2321,1.116
59,2321,1.106
21,2321,1.077
85,2321,1.007
78,2321,0.987
66,2321,0.847
69,2321,0.828
10,2321,0.823
87,2321,0.798
91,2321,0.775
84,2321,0.733
67,2321,0.704
15,2321,0.669
65,2321,0.632
58,2321,0.589
80,2321,0.557
82,4397,1.978
70,4397,1.781
14,4397,1.769
11,4397,1.392
30,4397,1.376
3,4397,1.373
37,4397,1.151
32,4397,1.132
44,4397,1.055
4,4397,1.02
31,4397,1.01
79,4397,0.961
56,4397,0.938
64,4397,0.882
6,4397,0.869
24,4397,0.859
5,4397,0.817
55,4397,0.816
20,4397,0.719
50,4397,0.718
28,4397,0.704
68,4397,0.676
34,4397,0.671
39,4397,0.606
88,4397,0.601
85,4397,0.599
26,4397,0.594
41,4397,0.537
60,4397,0.516
72,4397,0.512
47,4397,0.51
25,3474,1.997
10,3474,1.937
43,3474,1.702
54,3474,1.545
90,3474,1.292
70,3474,1.219
21,3474,1.208
64,3474,1.166
31,3474,1.159
67,3474,1.105
73,3474,1.054
26,3474,1.011
44,3474,0.998
82,3474,0.998
56,3474,0.984
6,3474,0.919
14,3474,0.861
4,3474,0.809
49,3474,0.778
55,3474,0.738
3,3474,0.672
58,3474,0.658
30,3474,0.652
11,3474,0.65
34,3474,0.637
75,3474,0.63
79,3474,0.629
7,3474,0.595
39,3474,0.581
47,3474,0.545
81,3474,0.538
9,3474,0.534
20,3474,0.518
31,5888,2.039
5,5888,2.032
56,5888,1.93
21,5888,1.716
73,5888,1.43
43,5888,1.401
44,5888,1.366
50,5888,1.225
6,5888,1.204
70,5888,1.199
26,5888,1.177
81,5888,1.131
25,5888,1.112
4,5888,0.993
24,5888,0.952
11,5888,0.919
82,5888,0.904
16,5888,0.88
39,5888,0.87
34,5888,0.85
30,5888,0.84
3,5888,0.837
20,5888,0.815
47,5888,0.798
64,5888,0.78
49,5888,0.776
37,5888,0.753
10,5888,0.749
83,5888,0.71
55,5888,0.706
32,5888,0.706
19,5888,0.701
0,5888,0.691
7,5888,0.68
38,5888,0.648
12,5888,0.63
14,5888,0.622
13,5888,0.612
61,5888,0.583
48,5888,0.581
68,5888,0.529
75,5888,0.519
44,3790,1.472
31,3790,1.431
70,3790,1.349
56,3790,1.292
73,3790,1.223
24,3790,1.165
14,3790,1.145
55,3790,1.083
82,3790,1.073
64,3790,1.069
4,3790,0.987
50,3790,0.971
26,3790,0.935
79,3790,0.933
7,3790,0.877
30,3790,0.875
3,3790,0.872
11,3790,0.868
6,3790,0.828
21,3790,0.805
89,3790,0.792
38,3790,0.768
47,3790,0.756
72,3790,0.745
60,3790,0.74
68,3790,0.728
34,3790,0.713
39,3790,0.712
75,3790,0.705
37,3790,0.703
90,3790,0.682
28,3790,0.649
85,3790,0.625
49,3790,0.624
66,3790,0.578
80,3790,0.573
19,3790,0.568
32,3790,0.531
20,3790,0.501
88,3790,0.501
82,5953,1.879
43,5953,1.583
70,5953,1.54
85,5953,1.513
14,5953,1.48
38,5953,1.399
50,5953,1.394
66,5953,1.218
79,5953,1.165
71,5953,1.11
90,5953,1.097
68,5953,1.069
7,5953,1.068
75,5953,0.989
54,5953,0.95
47,5953,0.94
21,5953,0.85
80,5953,0.775
64,5953,0.712
19,5953,0.693
10,5953,0.652
44,5953,0.615
4,5953,0.575
1,5953,0.51
52,866,0.82
55,866,0.789
44,866,0.738
31,866,0.714
34,866,0.704
39,866,0.651
64,866,0.625
4,866,0.549
30,866,0.542
3,866,0.539
56,866,0.521
11,866,0.516
1,31,1.635
2,31,0.971
82,31,0.879
47,31,0.823
66,31,0.792
34,31,0.713
50,31,0.658
39,31,0.632
19,31,0.539
70,206,1.274
4,206,1.22
14,206,1.189
26,206,1.168
82,206,1.15
34,206,1.136
44,206,1.101
55,206,1.043
6,206,1.039
31,206,1.03
83,206,1.009
73,206,0.995
64,206,0.959
30,206,0.907
3,206,0.904
50,206,0.896
11,206,0.881
39,206,0.871
81,206,0.869
56,206,0.837
49,206,0.832
37,206,0.831
32,206,0.819
24,206,0.803
12,206,0.783
38,206,0.751
71,206,0.69
88,206,0.659
68,206,0.633
33,206,0.629
86,206,0.535
7,206,0.519
64,1062,1.299
90,1062,1.274
53,1062,1.067
54,1062,0.974
44,1062,0.937
31,1062,0.875
50,1062,0.847
26,1062,0.836
4,1062,0.8
83,1062,0.796
56,1062,0.729
34,1062,0.697
30,1062,0.676
3,1062,0.673
11,1062,0.65
24,1062,0.62
82,1062,0.587
86,1062,0.568
32,1062,0.558
38,1062,0.555
37,1062,0.538
10,1062,0.538
73,1062,0.533
26,4430,1.692
49,4430,1.423
4,4430,1.369
88,4430,1.34
83,4430,1.256
43,4430,1.215
44,4430,1.201
86,4430,1.142
70,4430,1.094
29,4430,1.042
61,4430,1.029
48,4430,1.027
55,4430,1.026
23,4430,1.013
73,4430,0.977
6,4430,0.968
85,4430,0.931
12,4430,0.922
31,4430,0.915
10,4430,0.906
59,4430,0.885
79,4430,0.856
37,4430,0.828
25,4430,0.817
64,4430,0.814
32,4430,0.807
56,4430,0.806
54,4430,0.793
81,4430,0.786
21,4430,0.771
11,4430,0.753
9,4430,0.752
30,4430,0.739
34,4430,0.736
3,4430,0.736
82,4430,0.67
7,4430,0.666
38,4430,0.647
14,4430,0.622
71,4430,0.62
24,4430,0.592
90,4430,0.581
39,4430,0.563
66,4430,0.53
75,4430,0.51
38,2249,2.448
50,2249,2.263
70,2249,2.179
75,2249,2.149
44,2249,2.071
2,2249,2.017
71,2249,1.984
14,2249,1.984
64,2249,1.973
82,2249,1.877
31,2249,1.847
4,2249,1.836
24,2249,1.829
26,2249,1.817
68,2249,1.789
55,2249,1.784
73,2249,1.766
11,2249,1.75
3,2249,1.737
30,2249,1.721
56,2249,1.707
49,2249,1.701
6,2249,1.647
79,2249,1.623
47,2249,1.602
37,2249,1.565
19,2249,1.549
7,2249,1.492
53,2249,1.433
88,2249,1.425
32,2249,1.388
34,2249,1.387
89,2249,1.385
28,2249,1.362
43,2249,1.349
90,2249,1.313
39,2249,1.268
61,2249,1.26
48,2249,1.258
83,2249,1.232
52,2249,1.214
60,2249,1.193
58,2249,1.189
72,2249,1.185
20,2249,1.184
85,2249,1.183
81,2249,1.162
54,2249,1.146
8,2249,1.073
21,2249,1.03
63,2249,1.025
62,2249,1.003
1,2249,0.966
23,2249,0.943
86,2249,0.929
12,2249,0.83
66,2249,0.722
10,2249,0.681
41,2249,0.672
65,2249,0.664
9,2249,0.647
25,2249,0.639
51,2249,0.592
36,2249,0.587
91,2249,0.557
22,2249,0.538
33,2249,0.524
82,2131,2.43
70,2131,2.287
14,2131,2.266
44,2131,2.201
25,2131,2.184
55,2131,2.071
64,2131,2.042
7,2131,2.005
31,2131,1.959
73,2131,1.853
56,2131,1.817
34,2131,1.811
24,2131,1.804
50,2131,1.797
11,2131,1.774
39,2131,1.766
6,2131,1.74
30,2131,1.726
3,2131,1.725
4,2131,1.666
43,2131,1.63
90,2131,1.61
79,2131,1.603
26,2131,1.56
75,2131,1.539
20,2131,1.51
37,2131,1.507
47,2131,1.505
32,2131,1.5
38,2131,1.465
81,2131,1.461
72,2131,1.431
85,2131,1.42
48,2131,1.414
61,2131,1.411
41,2131,1.4
68,2131,1.397
19,2131,1.393
54,2131,1.388
21,2131,1.34
60,2131,1.296
49,2131,1.265
88,2131,1.206
89,2131,1.095
28,2131,1.068
10,2131,1.067
66,2131,1.063
0,2131,1.02
80,2131,1.0
83,2131,0.991
13,2131,0.987
42,2131,0.968
71,2131,0.937
12,2131,0.863
63,2131,0.861
36,2131,0.826
52,2131,0.818
51,2131,0.805
1,2131,0.778
58,2131,0.664
86,2131,0.593
67,2131,0.511
36,2974,3.798
42,2974,3.26
11,2974,2.897
6,2974,2.882
3,2974,2.83
30,2974,2.827
44,2974,2.69
31,2974,2.617
81,2974,2.585
4,2974,2.549
55,2974,2.545
38,2974,2.52
73,2974,2.469
33,2974,2.433
56,2974,2.425
64,2974,2.392
68,2974,2.378
26,2974,2.359
70,2974,2.344
34,2974,2.328
75,2974,2.309
24,2974,2.302
37,2974,2.3
50,2974,2.268
66,2974,2.256
82,2974,2.22
85,2974,2.218
32,2974,2.208
20,2974,2.115
52,2974,2.114
83,2974,2.082
49,2974,2.062
43,2974,2.042
71,2974,2.039
88,2974,2.037
39,2974,2.006
79,2974,1.986
14,2974,1.92
47,2974,1.898
77,2974,1.888
48,2974,1.886
61,2974,1.886
28,2974,1.876
27,2974,1.868
90,2974,1.866
19,2974,1.853
72,2974,1.77
41,2974,1.751
1,2974,1.745
60,2974,1.735
78,2974,1.696
29,2974,1.688
7,2974,1.684
62,2974,1.667
51,2974,1.65
89,2974,1.65
86,2974,1.647
21,2974,1.63
54,2974,1.609
53,2974,1.539
74,2974,1.535
12,2974,1.471
58,2974,1.401
25,2974,1.349
23,2974,1.252
69,2974,1.25
10,2974,1.21
80,2974,1.178
57,2974,1.171
22,2974,1.159
84,2974,1.103
13,2974,1.097
91,2974,1.083
87,2974,0.993
0,2974,0.968
65,2974,0.959
45,2974,0.951
63,2974,0.901
18,2974,0.841
67,2974,0.801
9,2974,0.799
16,2974,0.781
76,2974,0.698
35,2974,0.582
8,2974,0.58
2,2974,0.576
46,2974,0.568
24,654,2.538
89,654,1.994
31,654,1.635
55,654,1.549
56,654,1.548
6,654,1.488
44,654,1.46
64,654,1.285
81,654,1.248
34,654,1.213
73,654,1.199
30,654,1.162
3,654,1.159
11,654,1.148
39,654,1.123
20,654,0.938
4,654,0.897
72,654,0.882
50,654,0.874
38,654,0.783
37,654,0.687
70,654,0.677
28,654,0.628
32,654,0.61
60,654,0.601
71,654,0.6
26,654,0.564
75,654,0.514
70,1045,1.592
14,1045,1.529
82,1045,1.516
31,1045,1.271
75,1045,1.271
64,1045,1.242
58,1045,1.231
44,1045,1.164
47,1045,1.155
19,1045,1.136
56,1045,1.131
50,1045,1.052
79,1045,0.994
73,1045,0.983
6,1045,0.981
55,1045,0.978
17,1045,0.978
60,1045,0.93
34,1045,0.928
72,1045,0.891
30,1045,0.879
3,1045,0.876
11,1045,0.854
81,1045,0.824
39,1045,0.806
4,1045,0.803
7,1045,0.767
20,1045,0.718
90,1045,0.713
26,1045,0.7
38,1045,0.621
24,1045,0.608
52,1045,0.567
32,1045,0.56
49,1045,0.559
37,1045,0.551
43,1045,0.55
71,1045,0.549
55,235,2.034
44,235,1.771
70,235,0.655
77,235,0.638
7,235,0.583
75,235,0.546
47,235,0.545
51,235,0.511
31,1077,2.078
44,1077,2.074
70,1077,2.047
72,1077,2.035
60,1077,2.016
79,1077,1.983
56,1077,1.9
4,1077,1.889
24,1077,1.843
64,1077,1.83
6,1077,1.753
55,1077,1.74
45,1077,1.684
61,1077,1.682
48,1077,1.68
11,1077,1.665
73,1077,1.597
30,1077,1.589
3,1077,1.586
37,1077,1.583
90,1077,1.578
34,1077,1.561
32,1077,1.546
16,1077,1.536
26,1077,1.523
47,1077,1.506
14,1077,1.499
89,1077,1.482
81,1077,1.452
82,1077,1.442
19,1077,1.423
75,1077,1.407
29,1077,1.403
39,1077,1.374
83,1077,1.356
52,1077,1.333
28,1077,1.332
7,1077,1.324
54,1077,1.323
38,1077,1.282
50,1077,1.274
20,1077,1.268
53,1077,1.215
68,1077,1.159
49,1077,1.141
43,1077,1.125
85,1077,1.075
51,1077,1.047
66,1077,1.041
71,1077,1.017
36,1077,1.0
80,1077,0.978
76,1077,0.896
88,1077,0.879
27,1077,0.872
21,1077,0.857
58,1077,0.847
86,1077,0.819
33,1077,0.819
78,1077,0.804
42,1077,0.79
1,1077,0.757
69,1077,0.73
74,1077,0.692
12,1077,0.618
10,1077,0.603
77,1077,0.505
31,6078,2.252
56,6078,2.163
85,6078,1.643
66,6078,1.55
70,6078,1.494
50,6078,1.446
6,6078,1.339
44,6078,1.304
38,6078,1.301
14,6078,1.271
73,6078,1.262
82,6078,1.23
81,6078,1.162
55,6078,1.113
4,6078,1.101
75,6078,1.07
64,6078,1.035
34,6078,0.984
68,6078,0.974
39,6078,0.959
79,6078,0.951
24,6078,0.926
26,6078,0.882
21,6078,0.87
78,6078,0.868
11,6078,0.839
30,6078,0.814
3,6078,0.811
37,6078,0.809
72,6078,0.786
49,6078,0.777
32,6078,0.741
47,6078,0.731
7,6078,0.665
71,6078,0.659
20,6078,0.646
12,6078,0.61
60,6078,0.602
51,6078,0.597
43,6078,0.583
62,6078,0.578
83,6078,0.566
19,6078,0.555
36,6078,0.519
80,6078,0.517
76,6078,0.509
4,4485,2.484
37,4485,2.401
32,4485,2.376
44,4485,2.245
53,4485,2.208
26,4485,2.039
83,4485,1.98
31,4485,1.942
77,4485,1.901
55,4485,1.858
24,4485,1.84
56,4485,1.815
11,4485,1.761
30,4485,1.757
3,4485,1.756
73,4485,1.699
64,4485,1.652
49,4485,1.62
60,4485,1.586
34,4485,1.566
72,4485,1.562
68,4485,1.502
6,4485,1.439
86,4485,1.434
88,4485,1.429
70,4485,1.425
41,4485,1.424
85,4485,1.417
52,4485,1.415
66,4485,1.395
89,4485,1.384
36,4485,1.331
39,4485,1.301
20,4485,1.281
16,4485,1.27
23,4485,1.269
12,4485,1.21
82,4485,1.209
50,4485,1.177
46,4485,1.138
14,4485,1.128
33,4485,1.084
81,4485,1.079
28,4485,1.043
61,4485,1.004
48,4485,1.002
47,4485,0.991
79,4485,0.983
38,4485,0.92
90,4485,0.843
21,4485,0.833
54,4485,0.811
43,4485,0.811
19,4485,0.785
7,4485,0.765
71,4485,0.761
13,4485,0.716
78,4485,0.674
42,4485,0.63
10,4485,0.612
51,4485,0.599
69,4485,0.591
0,4485,0.56
58,4485,0.552
75,4485,0.543
18,4485,0.54
27,4485,0.527
80,5509,1.214
10,5509,1.054
79,5509,0.826
70,5509,0.698
82,5509,0.675
62,5509,0.595
44,5509,0.582
6,5509,0.574
16,5193,1.359
44,5193,1.074
4,5193,0.889
24,5193,0.887
83,5193,0.659
26,5193,0.628
85,5193,0.575
38,5193,0.565
72,5193,0.536
44,2830,1.146
4,2830,1.067
31,2830,1.059
64,2830,1.054
53,2830,1.034
32,2830,0.986
37,2830,0.939
52,2830,0.849
56,2830,0.842
6,2830,0.832
55,2830,0.781
20,2830,0.673
11,2830,0.673
23,2830,0.625
26,2830,0.623
24,2830,0.603
30,2830,0.572
3,2830,0.568
61,2830,0.556
73,2830,0.555
48,2830,0.554
21,1698,1.28
10,1698,1.253
70,1698,1.165
85,1698,1.099
79,1698,1.049
46,1698,0.984
43,1698,0.975
4,1698,0.941
25,1698,0.907
54,1698,0.894
80,1698,0.809
82,1698,0.738
14,1698,0.723
31,1698,0.721
37,1698,0.72
26,1698,0.702
90,1698,0.691
50,1698,0.66
32,1698,0.611
41,1698,0.573
44,1698,0.556
38,1698,0.532
7,1698,0.514
79,932,5.0
47,932,3.932
19,932,3.811
7,932,3.583
75,932,3.523
70,932,3.478
14,932,3.225
82,932,3.084
80,932,2.849
50,932,2.51
21,932,2.357
90,932,2.268
38,932,2.204
44,932,2.159
43,932,2.123
26,932,2.109
49,932,2.028
31,932,1.987
55,932,1.982
4,932,1.877
64,932,1.871
1,932,1.86
54,932,1.849
73,932,1.779
56,932,1.766
45,932,1.751
25,932,1.751
85,932,1.738
71,932,1.714
11,932,1.712
29,932,1.697
3,932,1.685
34,932,1.678
30,932,1.676
5,932,1.669
6,932,1.626
24,932,1.614
72,932,1.594
10,932,1.566
39,932,1.547
88,932,1.495
68,932,1.483
37,932,1.461
58,932,1.444
52,932,1.429
83,932,1.362
60,932,1.338
20,932,1.322
32,932,1.224
28,932,1.221
66,932,1.219
76,932,1.188
67,932,1.146
81,932,1.125
89,932,0.939
16,932,0.928
86,932,0.927
2,932,0.897
48,932,0.881
61,932,0.846
0,932,0.825
36,932,0.807
53,932,0.77
13,932,0.764
51,932,0.754
18,932,0.696
63,932,0.687
62,932,0.647
9,932,0.587
42,932,0.577
33,932,0.559
78,932,0.544
40,932,0.536
46,932,0.527
47,4090,2.418
19,4090,2.416
79,4090,1.93
2,4090,1.768
75,4090,1.679
44,4090,1.425
73,4090,1.379
4,4090,1.315
70,4090,1.151
26,4090,1.082
31,4090,1.017
83,4090,0.974
50,4090,0.938
37,4090,0.932
56,4090,0.928
7,4090,0.923
32,4090,0.922
14,4090,0.91
38,4090,0.891
64,4090,0.878
24,4090,0.854
55,4090,0.838
18,4090,0.821
11,4090,0.82
3,4090,0.796
76,4090,0.779
30,4090,0.774
34,4090,0.772
5,4090,0.765
39,4090,0.738
88,4090,0.735
53,4090,0.734
82,4090,0.73
6,4090,0.596
20,4090,0.575
75,4301,2.459
47,4301,2.283
19,4301,2.283
79,4301,2.274
1,4301,2.036
43,4301,1.684
70,4301,1.488
38,4301,1.366
11,4301,1.3
30,4301,1.211
3,4301,1.208
50,4301,1.155
21,4301,1.13
44,4301,1.121
82,4301,1.12
14,4301,1.114
71,4301,1.105
10,4301,1.09
68,4301,1.046
55,4301,0.982
6,4301,0.98
88,4301,0.973
5,4301,0.864
31,4301,0.826
25,4301,0.797
73,4301,0.792
