Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Colon_Transverse_Mixed_Cell,Colon_Transverse_Mucosa,Colon_Transverse_Muscularis,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Kidney_Medulla,Liver,Liver_Hepatocyte,Liver_Mixed_Cell,Liver_Portal_Tract,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pancreas_Acini,Pancreas_Islets,Pancreas_Mixed_Cell,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,Small_Intestine_Terminal_Ileum_Mixed_Cell,Spleen,Stomach,Stomach_Mixed_Cell,Stomach_Mucosa,Stomach_Muscularis,Testis,Thyroid,Uterus,Vagina,Whole_Blood
26.9253,26.9685,21.6407,29.8359,23.3126,23.9145,38.0297,10.3805,13.7195,14.7297,40.718,44.4422,18.0016,17.9256,10.532,20.3449,22.6741,12.8094,17.1477,16.0098,27.4143,18.1855,0.053574,21.5574,26.1236,30.9282,15.0767,8.72436,5.37734,23.573,20.1737,6.98887,22.4184,24.7628,18.0886,8.78355,16.68,15.2105,12.9201,12.1705,10.2525,34.8263,25.264,16.7753,19.8938,22.4353,18.9241,36.2131,44.2159,36.4706,36.5801,29.3476,25.1394,7.33562,9.11431,12.8002,8.30259,9.65097,42.9718,13.4105,13.3087,9.39382,17.687,22.1703,37.6154,31.8737,17.8414,9.08704
39.6636,25.9213,14.7503,23.8113,20.1957,33.6297,23.7219,5.30076,5.4883,7.99361,2.33303,4.63327,6.40931,5.6965,3.16466,3.33009,7.51286,5.65288,1.89101,4.36655,33.6255,63.4767,0.149947,35.5882,25.9652,18.8704,15.4884,14.0212,11.6686,13.9183,35.2241,29.9089,32.195,25.5176,5.03311,3.07906,5.26312,11.581,17.0713,18.8132,18.3678,23.3743,22.672,32.3722,6.87148,43.611,20.6155,6.73976,5.27779,2.06592,5.52008,4.29821,27.4557,77.4171,79.5551,13.4302,6.52269,10.6125,6.66591,11.0576,11.874,6.00637,20.3772,5.67207,25.5807,21.8329,41.8754,0.047086
5.78349,6.37904,12.2421,5.56663,6.37667,5.32564,7.88748,9.09235,9.26826,10.0824,10.7934,10.3254,9.79825,10.4058,8.03701,9.57342,11.3471,8.1084,13.2118,8.36924,6.15864,28.5728,27.2511,9.32865,8.82001,6.65118,5.76488,6.35448,4.46533,6.56828,5.57241,10.496,6.26829,10.5698,5.15788,3.77173,6.7808,10.6905,4.12335,8.51537,9.02495,6.33143,6.21143,5.60419,2.97078,10.4084,14.6528,3.84116,4.60001,7.97593,4.57507,15.7248,9.92944,5.9612,5.77888,5.53158,6.8535,7.02518,6.32503,6.96108,8.42701,7.51446,4.98839,15.7026,11.045,9.22804,9.51628,1.01238
5.66045,2.03113,4.4879,6.25599,4.288,5.87432,3.24379,5.96721,6.90387,8.50539,11.3647,16.0894,7.63924,6.13558,4.92008,7.33159,8.26945,5.68388,6.12431,8.80402,4.17633,0.926797,1.80218,2.31463,2.57354,9.10094,3.11373,2.05549,1.05515,10.8379,1.78645,0.904564,1.78121,3.28367,11.3433,7.84786,0.589207,1.22303,0.590767,0.755971,0.476848,2.64873,2.61287,3.60802,113.733,3.41795,3.22732,0.523866,0.799305,0.533307,0.476033,3.68614,3.01846,3.74158,4.23714,2.94498,5.56609,3.46236,2.13909,1.02371,1.20263,0.716935,2.67835,2.11693,3.37958,3.36021,2.03024,1.03517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21407,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771,0.0,0.0,0.0,0.0
4.67984,4.28106,6.08137,3.75468,4.14977,3.65726,5.25949,4.45891,4.76626,4.44375,8.90131,7.96398,4.7991,6.00897,4.42824,5.21553,5.43174,3.94897,8.49229,5.98464,6.66312,5.03159,10.1469,7.67449,6.41767,3.92287,3.58318,3.78007,3.74463,3.40984,3.33995,4.99346,3.17578,6.61559,1.98714,1.25897,3.13169,4.73185,1.77626,2.31293,2.15214,6.1858,3.98555,6.99948,2.39252,7.47183,8.02621,2.21128,2.34856,2.89706,2.13728,4.77062,5.90851,10.1297,8.16652,4.22783,11.615,6.17439,6.07349,3.76747,4.17504,3.60753,2.32863,9.62576,7.85235,6.0508,8.33149,0.873355
3.73322,3.81686,5.45835,2.83547,3.80122,2.13295,3.26616,3.15701,3.63408,3.06636,10.597,8.35937,3.7051,4.66152,3.46576,4.15561,3.51918,2.4838,6.96821,3.78164,5.75001,5.51297,20.5345,5.09432,5.44399,3.02164,3.59446,3.83018,3.91981,2.69218,2.93726,6.65108,2.75637,4.35718,1.62408,1.2213,1.85593,2.59079,1.64308,1.94748,1.62901,7.99477,4.21013,4.48011,1.5262,3.90366,6.38638,1.85403,1.91214,2.69461,1.60214,4.23785,5.54524,3.19513,2.42663,5.83737,21.9632,8.57414,8.09317,3.45135,3.95159,3.17733,2.26864,7.44955,6.12009,5.15045,5.03678,0.869603
67.4075,53.381,37.9791,54.0361,53.4757,41.8966,48.9391,11.6839,12.0248,12.2711,44.3743,45.6955,15.4809,13.9235,12.4751,13.4752,12.046,11.8678,21.7362,13.5343,66.7649,60.6138,57.125,52.1386,67.3053,40.0395,52.8978,56.6983,53.7691,32.936,34.5457,33.2267,31.9469,62.6372,21.1414,11.031,27.8447,42.3314,51.5128,51.5183,52.4115,60.9053,77.5053,61.0591,10.9459,73.891,73.4104,23.0373,23.9734,37.8242,22.1501,47.8127,57.3006,39.0777,44.1911,58.3065,77.6769,60.6443,99.3866,40.7322,40.1902,37.1238,31.2499,70.0474,77.6266,64.2736,49.3661,41.0586
24.3263,19.931,21.8259,23.5857,24.0049,30.6822,29.1627,13.9948,18.3364,15.0701,32.7992,28.001,17.1578,21.0432,13.3928,19.7426,17.3541,11.8385,20.2856,15.3676,24.2423,33.9135,30.5623,28.763,29.2419,24.9196,22.0291,22.8177,19.3877,20.5526,24.8626,20.7114,25.8788,28.5228,11.6057,8.06349,12.5122,20.6446,21.4364,28.7382,26.5489,25.1171,25.4504,20.7807,8.75107,26.9463,30.357,9.8525,9.11045,15.2808,9.37063,24.66,28.9871,23.036,25.2996,19.905,22.7831,20.9623,24.8585,19.6733,22.3265,16.9296,22.2881,16.8449,26.5763,28.8725,31.1053,12.0076
21.7427,17.9421,18.2612,20.9841,16.7903,14.1117,55.3601,9.83968,11.8416,11.0408,13.4527,12.656,11.7803,15.039,9.70813,23.7341,14.5379,8.31856,18.6589,14.6202,19.8125,59.1205,3.84639,47.8414,59.0473,14.8738,9.19685,6.95982,2.7002,12.0927,14.6832,12.3328,12.9712,23.145,5.82118,2.47937,9.35572,25.3556,21.5031,30.9563,37.588,24.0828,18.9218,8.3307,1.53773,25.53,23.7993,3.91425,3.49956,20.0329,4.76189,31.0465,22.513,10.9951,11.3733,11.457,11.8796,9.4217,19.0832,9.99517,9.56435,6.15385,11.5041,34.6191,19.1498,26.1685,37.8277,14.7863
12.4502,8.37549,11.0491,17.0076,16.1847,18.752,21.9867,9.09869,10.5458,11.3979,25.6725,25.1617,12.7109,12.4648,10.9241,12.8817,13.6507,9.51744,27.9004,14.2518,10.3396,10.0509,11.7284,18.632,29.3458,22.1743,11.3261,6.99614,5.24636,21.1467,18.9248,4.4159,17.6175,25.2191,6.08917,3.83582,5.51616,10.8196,2.47749,2.43222,1.98257,13.0249,11.3374,7.50799,2.78208,23.6796,32.596,2.29349,2.34476,6.53728,2.21295,18.4314,14.9198,4.66041,6.04601,14.2604,25.0624,11.4585,12.5818,6.55148,7.95861,2.99691,26.9437,26.7014,16.2849,29.2778,15.0062,3.95219
22.8098,18.5814,19.2031,25.3418,22.5192,28.2016,24.6008,7.56786,9.37497,8.49199,24.8219,21.4288,11.5833,13.0691,7.57744,11.028,9.60526,7.29372,12.5527,9.04093,19.1484,34.7695,30.586,27.965,23.9319,21.9321,13.9501,12.5479,8.65802,16.8902,20.7205,23.465,20.7296,22.5947,7.39928,4.36447,7.3733,13.3158,4.97964,4.73502,5.70752,16.555,19.5735,12.9148,8.6455,23.6093,24.1417,7.37638,6.51187,9.75079,7.05131,17.6749,19.4241,26.7202,31.3956,13.1684,14.3138,12.0014,14.2352,11.4994,12.6928,6.74288,21.687,37.1912,24.0511,24.2829,27.7115,22.506
5.86277,4.16797,2.39184,11.118,6.81734,6.86634,7.27748,4.8983,3.78806,7.34471,4.99595,6.09332,4.77567,3.96851,3.40106,4.67626,7.81049,5.40959,3.1007,4.16224,10.9629,2.10896,4.51935,6.886,5.94619,5.91819,4.8436,3.24881,3.44717,3.78751,8.47229,6.55328,8.82505,6.05083,1.76396,0.857857,3.07846,5.27558,5.25839,4.49832,3.69482,5.20665,8.93182,13.6143,3.97254,17.0062,12.8811,1.28716,0.946807,1.10951,1.01322,7.60535,9.15084,12.4323,13.6391,6.16837,3.6642,3.9448,2.76436,4.74922,3.98144,2.27304,7.14814,5.53816,5.61595,6.91944,8.17103,0.542588
3.37374,1.96075,8.19843,16.0243,14.0642,31.1356,26.9909,19.986,38.2357,16.8138,92.3559,91.6302,61.3847,61.5887,25.3435,11.638,23.3787,14.7561,2.34325,2.90458,2.08534,0.0435845,0.018116,1.75885,8.50826,20.5601,6.56052,3.76877,0.369029,19.2563,19.0287,5.05088,29.053,16.4056,1.47116,17.6511,3.42022,1.31515,0.145896,0.026535,0.072648,2.46721,13.7755,3.8894,1.85689,78.7928,45.6385,2.89434,1.98893,0.357587,1.64656,18.2018,18.5467,1.70897,2.54341,2.34358,1.32386,2.20495,3.58943,1.64495,1.65231,0.405939,4.27165,8.31993,12.6424,17.704,1.84592,0.033226
14.3986,15.3632,11.2272,13.9271,13.669,14.2395,15.8207,3.82569,5.57591,4.45594,17.7189,21.6424,8.80057,7.32002,3.88041,5.28971,5.47358,3.49177,5.03394,3.81786,15.375,18.5895,29.2623,14.3868,18.8309,13.9252,11.6453,8.03723,7.9546,11.3669,13.5332,11.6592,13.1326,17.5895,5.80759,3.55424,6.31282,10.5613,5.87447,5.38587,5.47651,11.5781,14.2688,12.9526,7.5939,16.2852,19.8358,6.66071,6.602,8.26421,5.73685,16.0241,15.6547,14.0014,14.6661,14.774,21.3221,13.2035,15.5852,11.4687,9.87613,6.96315,10.4449,16.9686,18.7362,19.235,14.3392,4.24074
0.032717,0.022899,0.026332,0.024757,0.0241335,0.016803,0.016033,0.015846,0.018167,0.0210985,0.02893,0.0356105,0.018545,0.018616,0.020669,0.024412,0.020916,0.021987,0.0587675,0.036403,0.032094,0.008617,0.010531,0.0212065,0.042374,0.018209,0.016244,0.021064,0.02068,0.027575,0.019823,0.012238,0.018662,0.039845,0.006306,0.0034695,0.0111715,0.009837,0.015461,0.006781,0.0,0.0328935,0.042447,0.023856,0.0086455,0.0386415,0.027683,0.014709,0.023276,0.019202,0.005675,0.065168,0.0350805,0.018876,0.017842,0.027368,0.063251,0.0480285,0.05954,0.018187,0.021888,0.025294,0.0173635,40.4169,0.0320285,0.028376,0.020285,0.008423
0.911713,0.730502,0.506882,0.259503,0.249022,0.12852,0.438464,4.74798,4.62895,2.72306,2.57586,2.69649,4.49582,4.18226,3.57771,5.3915,2.66186,2.81104,3.83705,3.89178,0.8726,0.317526,0.237473,0.482557,0.485366,0.427001,0.374471,0.366391,0.106922,0.511556,0.643024,0.58449,0.537377,0.82287,0.102712,0.09347,0.132739,0.425142,0.0787275,0.085327,0.330151,0.361137,0.298081,0.644109,4.59953,0.772223,0.175824,0.591217,0.421409,0.101775,0.629923,5.83238,2.72689,1.04357,1.05128,1.27397,0.142775,1.54031,0.493696,0.435839,0.616998,0.46222,1.02387,11.0223,1.04807,0.473234,0.509096,0.118842
37.7463,30.8979,29.4221,40.3783,39.2383,48.1875,48.1169,16.1153,16.12,18.7891,52.9389,45.3709,19.5962,21.8893,16.0706,21.7165,18.7538,17.6959,26.6124,20.7328,32.9363,68.7462,72.2325,38.9088,53.4163,42.81,29.3753,25.1152,15.7818,34.7339,41.952,24.3905,43.185,46.9146,15.5311,11.4893,10.0155,22.0415,10.6852,10.0043,11.7708,32.2889,35.9154,25.9382,21.7245,48.5116,52.2223,10.9115,8.75636,19.6939,10.8749,39.0001,36.8698,22.9176,25.2027,32.3083,41.6268,29.8561,35.807,20.5535,20.4881,12.8787,31.2919,33.5389,38.5821,54.6037,36.3814,7.25234
3.4341,2.31763,1.84469,3.37631,2.3477,1.61301,4.43992,8.76838,12.5638,7.52992,17.408,16.985,12.2809,12.5355,7.1718,11.2594,11.7283,5.98729,5.18177,5.98771,4.19754,3.92071,0.531333,7.58779,14.9268,5.66368,2.39063,2.02018,0.748514,5.66889,4.12035,0.984628,3.98959,9.92686,1.48185,1.34137,10.7582,19.4397,4.87272,4.42984,3.57226,3.34809,2.06211,3.9425,0.793362,4.96513,9.26808,2.58862,2.5377,10.8137,3.16,6.57624,7.50915,3.97292,4.4696,2.82946,1.59833,3.24858,1.61361,2.50685,3.19103,2.37492,5.03955,17.2052,7.74053,9.59197,5.34507,0.130601
27.5352,25.2578,26.8335,33.2509,30.9514,30.8172,31.2273,11.2561,12.7366,13.409,25.3347,22.714,14.4161,17.2883,11.5754,16.6997,14.9318,12.1216,21.2449,13.8285,30.3778,35.9149,44.6083,34.3496,39.7288,27.5921,23.9139,20.0395,17.0264,21.1561,26.7828,21.0491,27.8304,37.787,20.7415,20.5795,15.3791,28.0615,12.3242,14.2369,16.0849,27.6589,30.8316,28.7894,33.8146,34.0308,36.7957,12.8831,11.8769,31.5607,13.2948,36.6833,30.8428,28.0512,29.4423,24.5018,28.4317,25.7081,30.528,22.4659,21.1904,18.1584,23.5131,113.86,39.2713,39.5593,28.4781,8.10309
18.8559,14.5959,10.9099,15.6036,15.7137,17.8813,17.4178,7.87928,10.168,8.79712,19.3207,16.4821,12.6269,13.716,7.08422,8.9929,10.0902,7.77222,12.5899,8.37771,19.0134,23.1802,68.2702,21.1866,21.2485,15.2094,14.3158,16.4389,15.3431,15.4686,13.5845,21.1205,13.1107,19.2549,6.5294,4.67052,8.01109,12.5107,10.8621,14.4572,17.2196,20.4696,19.7789,15.7897,11.1588,23.0726,20.7146,6.47212,6.30888,9.07776,7.49914,12.2916,17.5898,25.7354,28.7829,14.9745,27.8217,20.9996,20.8508,13.7416,16.8986,14.0542,15.1946,19.5418,16.7489,19.9784,20.8868,18.4051
31.4822,24.3795,11.3003,36.5046,39.976,51.3242,16.09,12.2433,7.4426,10.9232,12.4119,12.5863,8.94214,8.34154,13.6956,12.034,8.13632,11.3906,31.9648,16.2696,24.7902,24.0825,3.10852,16.8292,23.8409,11.1534,7.23774,3.98016,1.98082,6.44942,14.1232,5.18663,14.3984,19.1273,5.55307,4.77007,7.23065,25.8738,4.46366,4.99348,5.69639,14.3707,39.571,6.66745,3.07608,40.1108,15.8791,2.41212,1.83993,3.69198,2.30924,5.84465,13.5144,10.8888,12.629,7.90795,4.45699,5.18298,18.5081,5.77429,4.69854,2.64104,6.46791,34.6051,23.6033,22.8649,14.5943,18.9861
11.4675,10.6075,5.00473,11.609,9.55385,9.62838,15.2081,2.12541,1.80069,2.37074,3.6072,4.17734,2.43871,2.13766,2.22732,2.78278,2.19396,2.30385,4.3819,2.9133,11.7518,8.41702,13.8346,26.5859,14.4011,10.6624,14.0109,22.58,21.1704,9.785,10.6733,47.771,10.364,15.5285,3.98623,2.47739,3.83817,6.00477,4.42302,5.81705,4.69455,14.6735,14.7165,28.2568,5.22144,13.6747,11.4856,4.56004,5.63459,5.12542,4.21154,9.59172,20.6836,29.2554,31.852,13.567,18.4385,15.9811,18.8142,10.6059,12.679,11.954,9.18999,46.2745,11.1779,14.5716,31.3736,19.429
102.774,86.8802,31.884,74.8528,84.3144,98.1125,57.6766,17.4821,17.9576,17.9029,28.9573,28.014,19.7492,21.5265,18.6248,23.5532,16.7188,16.6074,36.9887,22.2943,84.3485,80.2608,40.5558,66.8656,72.5316,77.5325,41.9023,27.5796,17.8099,54.0815,71.3742,42.8583,71.884,65.1216,27.1091,18.8191,22.0207,39.1053,12.6124,10.8664,12.2346,64.1022,124.14,34.8918,16.2752,128.723,66.5512,11.663,11.2908,18.5198,11.1352,38.1537,47.3019,53.4146,54.0954,45.6197,60.8449,39.3638,78.8633,26.5099,27.9476,14.3169,54.6529,34.7911,64.1473,79.7414,71.9348,34.8046
1.56128,1.06839,1.05754,2.31423,3.30477,6.05904,1.72195,3.50443,4.00454,4.56246,4.29085,4.238,4.35454,5.39844,3.35344,3.50268,4.19339,3.97962,4.29221,3.00276,1.25492,0.833591,0.02366,1.28454,2.06188,1.43236,0.716208,0.568193,0.280484,1.02269,1.7168,0.323888,1.84559,1.6957,0.481373,0.228681,0.890548,1.01088,0.156654,0.143559,0.137865,1.17523,0.999797,0.544709,0.23753,4.84617,2.39196,0.22178,0.181645,2.15606,0.19951,2.907,1.99185,0.37363,0.482233,0.552871,0.411338,0.450372,0.63983,0.430041,0.531039,0.233566,1.25781,1.13793,2.15802,1.80498,1.08596,0.011371
11.1214,9.96284,5.57181,3.21616,4.69723,8.33433,7.18828,4.26167,3.99726,2.86075,8.60406,5.79382,3.83408,6.31714,6.13655,5.89784,3.86261,3.16091,20.9326,6.43864,7.26895,6.64505,0.021127,6.40822,4.4157,7.01878,4.16491,4.05726,1.91616,4.26289,8.03679,4.41921,7.08674,3.78621,0.813765,0.826401,2.10106,7.43392,1.60072,1.20987,1.51295,2.82088,4.56751,2.33707,0.702183,8.72021,5.84772,0.480022,0.258779,7.85509,0.426524,3.13015,2.56942,10.8144,11.3425,2.06099,0.785983,1.36537,1.50849,3.34573,3.53287,1.89315,5.0276,4.29983,4.75086,5.00544,6.19796,0.0351
3.8083,5.32364,6.27566,6.1984,10.0812,6.80086,3.63723,0.325229,1.0304,0.199423,0.123028,0.165482,1.1234,1.1012,0.364554,0.377657,0.239393,0.112262,0.52544,0.25734,4.09296,8.93939,0.084495,3.29266,6.38584,2.00014,1.15008,0.617855,0.391328,0.757901,2.24336,0.690401,2.60635,5.11132,1.55836,0.537447,2.37802,5.49834,4.80446,1.74829,3.34656,14.2251,15.3607,1.50273,0.212909,4.96572,0.799035,0.359305,0.208608,0.470527,0.261281,1.77324,4.84733,0.392065,0.500294,1.2929,0.816542,0.828491,3.12655,1.20979,0.703443,0.341074,0.782778,1.21127,5.91692,4.11175,4.84361,1.47085
1.6464,0.538972,0.029453,1.59936,0.582474,0.596668,6.47606,0.472103,0.758626,0.307573,0.865039,0.870115,0.647943,1.1282,0.793709,1.44007,1.51239,0.459608,1.29943,1.99167,2.54698,0.114565,0.0,0.662611,0.324524,3.85888,1.59574,1.04634,0.155156,2.59416,6.75666,0.292632,5.75024,0.567832,0.043881,0.021837,0.0395995,0.02794,0.055103,0.006161,0.02706,2.81206,1.51728,2.45202,0.0453415,1.12546,0.038234,0.0856395,0.228366,1.61989,0.220096,0.39442,2.56062,0.641128,0.763012,0.938599,0.093047,0.6559,0.015517,0.748361,0.626883,0.276604,0.884467,0.122667,0.406451,0.506688,1.19707,0.0
3.00087,2.58627,0.215699,0.272212,0.67601,0.107764,7.10108,0.514385,1.03271,1.74126,0.108298,0.079078,0.990777,1.46431,0.260667,0.61004,2.40906,0.928167,0.764122,0.180708,1.77237,4.91534,0.016361,0.794715,1.57623,14.6197,5.02934,3.00402,0.49039,13.3027,13.509,0.871559,13.8367,2.60009,0.734919,0.151331,0.111906,0.084598,0.0554555,0.013642,0.023044,2.13093,3.49009,0.381243,0.044722,2.17216,0.412944,0.0695615,0.017561,0.483961,0.0841705,2.80358,1.15225,0.775473,1.07718,2.37299,1.36099,1.64796,4.71192,0.866552,1.3811,0.189828,5.7965,0.52315,3.11903,0.600388,0.884962,0.012759
0.058825,0.052875,0.654529,0.0266445,0.0373835,0.033716,0.05094,19.1328,28.3321,43.2028,11.5219,17.3856,31.4363,33.686,23.3013,10.9241,34.4365,43.5474,32.7791,17.1855,0.052572,0.0,0.042361,0.0394925,0.060299,0.044302,0.044189,0.0275635,0.0553845,0.021983,0.03892,0.014518,0.039639,0.036566,0.07012,0.0172585,0.0362725,0.215073,0.0106,0.0,0.0,0.19165,0.115231,0.041012,0.0185375,0.0303855,0.028733,0.0135555,0.015579,0.052786,0.0176345,0.25668,0.089288,0.030583,0.046198,0.038595,0.056407,0.0405325,0.087928,0.023385,0.021013,0.008275,0.0121845,1.08623,0.079684,0.058513,0.028944,0.0
7.84159,6.03135,11.9598,14.965,12.2234,11.9535,16.4106,3.52978,4.7114,4.78273,10.183,8.89997,4.5711,5.51022,3.16207,4.01369,5.63023,3.76255,3.42752,3.89408,8.96344,11.6085,8.9997,20.7248,12.5346,9.1698,10.9314,13.6175,13.9998,8.79449,9.46991,21.2441,9.1834,11.8217,3.49815,2.53091,6.09332,10.9686,7.25405,7.74199,8.31082,12.335,7.64745,10.147,5.11818,11.3061,13.1135,2.60224,2.55325,5.908,2.96962,7.81408,20.6999,19.2703,17.8643,12.4066,8.8145,13.6909,6.99098,5.00905,4.94492,3.38005,7.47131,4.43267,35.5351,12.4588,27.683,0.902778
0.797847,0.277873,5.96427,2.59121,0.509569,0.512119,0.678498,0.146932,0.138846,0.134392,0.116683,0.119761,0.163867,0.164989,0.189408,0.19694,0.097826,0.134756,0.226365,0.190551,0.519513,0.133527,3.1844,0.451136,0.411386,0.96086,0.520476,0.322165,0.212023,0.3929,0.719329,0.213789,0.681974,0.257514,1.60112,1.11811,0.179998,0.173396,27.3619,27.8682,30.6165,8.31624,0.141867,0.485043,0.93219,2.12183,0.443181,0.0370725,0.03321,0.706268,0.051563,0.218328,0.595778,0.610653,0.773203,1.45169,10.1337,3.5993,5.08884,0.162725,0.125948,0.046785,0.310858,1.12811,0.761394,0.274819,0.622091,0.20542
2.78308,5.2451,147.401,1.25372,2.53099,0.87946,3.84423,7.14631,6.93215,10.0703,5.07813,5.27459,7.9136,8.26069,9.44707,9.73469,6.20651,10.2539,13.925,12.3072,7.17662,0.056288,0.826627,4.0643,11.8726,3.06609,5.68647,11.7298,12.1611,2.32987,3.81171,2.35277,3.23662,11.1102,0.406542,1.41242,6.54212,10.6749,7.13768,7.5619,11.7303,23.2924,2.78551,1.65146,0.184672,11.8384,4.02477,0.769204,0.382875,4.78253,0.72119,1.32556,6.71887,1.20126,1.13338,25.9151,11.4175,30.6445,4.92257,1.80096,1.27902,0.767157,2.15622,2.30611,5.62937,16.6571,4.38922,1.08445
3.39604,4.49781,2.76461,2.64551,2.81667,2.26378,3.07671,1.06393,1.39043,2.00022,4.37297,3.89879,1.97887,2.00522,1.25753,1.4737,2.49981,1.76337,1.39638,1.0592,4.12036,12.394,37.1898,4.38714,5.0293,2.21066,3.6919,5.03215,5.12608,2.47391,2.19791,5.3382,2.02566,5.67281,1.03292,0.61382,1.50813,2.17171,1.43801,1.95323,1.79626,6.97303,4.99671,3.35007,1.04926,5.45117,8.37142,1.62081,2.08359,2.03373,1.76107,3.20481,5.62335,5.05769,4.28558,4.94066,14.993,8.0013,7.94448,3.11711,3.6873,3.12249,2.45999,64.787,4.05229,5.71703,4.81877,1.99546
2.60635,1.37517,6.08066,1.58118,0.981884,1.93515,2.14276,6.13695,9.21155,7.25751,82.3036,69.1094,12.3936,17.6447,7.19641,9.91581,9.48221,5.90017,7.94862,6.85463,1.87747,0.505925,5.89292,5.53361,6.79659,1.00315,1.68662,1.93004,2.92,0.748336,0.971139,0.391551,0.763055,5.04378,0.573067,0.35785,1.48749,3.76968,0.0817425,0.071954,0.076074,1.32422,1.3526,0.874044,0.2778,2.54947,3.62667,0.326559,0.256007,3.44544,0.351434,5.51315,6.03503,0.608508,0.881154,1.4049,2.27485,1.68343,1.31819,0.540349,0.433995,0.203333,0.713101,1.221,4.76565,5.02765,3.33696,0.165044
0.0,0.0,0.00987,0.0,0.0,0.0,0.0,0.015153,0.069486,0.0092395,0.005825,0.0113515,0.0850575,0.091883,0.01245,0.060447,0.013538,0.0066765,0.0,0.004258,0.0,0.0,0.0,0.0,0.008686,0.008863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036413,0.0,0.069848,0.011647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214735,0.018022,0.180572,0.043659,0.012022,0.0210335,0.083649,0.013301,0.0,0.0,0.010867,0.0,0.0112585,0.0,0.0,0.0,0.0,0.0,0.0900045,5.24049,0.0,0.0,0.0
9.50628,16.2786,2.09429,14.865,11.6202,13.0544,17.7162,3.41156,7.54326,5.97236,14.7113,12.5268,8.77978,14.2471,2.94457,4.92738,7.39522,4.43818,1.56491,2.20068,15.5567,25.4334,0.647081,6.89147,11.0627,15.2769,11.3265,7.81996,8.11237,11.9845,14.6015,4.81452,13.257,19.4837,8.0477,1.71989,2.33117,3.90539,1.41822,1.75534,1.49497,10.8387,22.4814,13.4635,0.408828,14.8478,22.5042,3.21365,3.0502,7.89776,2.69589,22.2293,76.4932,4.04588,4.89147,7.905,2.38546,4.86526,3.00506,7.25973,7.10574,3.7561,11.5836,1.69729,11.5345,12.7633,8.67234,0.021417
7.28359,8.58575,18.2276,16.6554,15.1058,15.6288,12.5627,6.208,8.83177,10.2349,22.1014,23.1175,10.2156,11.1151,5.2574,10.0986,12.943,8.29637,4.40389,5.70616,11.5245,23.8173,8.79002,12.2827,12.758,11.8548,12.1943,12.366,11.2134,10.5632,13.1395,12.0724,12.71,13.485,10.8899,7.98851,7.88064,12.5419,17.4092,18.1189,18.3532,13.9874,12.9427,23.2456,8.38234,14.5205,22.2369,6.48977,6.66026,16.6486,5.73349,30.5109,16.3455,6.50724,6.64555,13.5354,3.33511,11.585,5.05535,10.4792,9.06392,7.61266,9.97838,10.3937,13.686,15.1683,14.6786,0.142083
